,Unnamed: 0,num,title,play_share,index_num,week_num
0,0,1,LOL,34%,0,0
1,1,2,배틀그라운드,17.4%,1,0
2,2,3,스타,15.3%,2,0
3,3,4,서든어택,7.3%,3,0
4,4,5,피파온라인4,4.8%,4,0
5,5,6,메이플스토리,3.3%,5,0
6,6,7,PC 기타게임,1.8%,6,0
7,7,8,스팀게임,1.6%,7,0
8,8,9,비디오게임,1.5%,8,0
9,9,10,리니지,1.5%,9,0
10,10,11,TFT,1.4%,10,0
11,11,12,WOW,1.1%,11,0
12,12,13,카트라이더,1%,12,0
13,13,14,GTA5,0.9%,13,0
14,14,15,고전게임,0.8%,14,0
15,15,16,오버워치,0.7%,15,0
16,16,17,아이온,0.6%,16,0
17,17,18,워크래프트,0.5%,17,0
18,18,19,로스트아크,0.5%,18,0
19,19,20,던파,0.4%,19,0
20,20,21,스페셜포스,0.4%,20,0
21,21,22,Blade N Soul,0.4%,21,0
22,22,23,거상,0.3%,22,0
23,23,24,스타2,0.2%,23,0
24,24,25,디아블로2,0.2%,24,0
25,25,26,테일즈런너,0.1%,25,0
26,26,27,마인크래프트,0.1%,26,0
27,27,28,사이퍼즈,0.1%,27,0
28,28,29,버블파이터,0.1%,28,0
29,29,30,프리스타일,0.1%,29,0
30,0,1,LOL,41.5%,30,1
31,1,2,배틀그라운드,14.2%,31,1
32,2,3,스타,12%,32,1
33,3,4,서든어택,7%,33,1
34,4,5,피파온라인4,2.8%,34,1
35,5,6,메이플스토리,2.8%,35,1
36,6,7,스팀게임,2.6%,36,1
37,7,8,바람의나라,1.9%,37,1
38,8,9,비디오게임,1.6%,38,1
39,9,10,PC 기타게임,1.6%,39,1
40,10,11,리니지,1.5%,40,1
41,11,12,카트라이더,1.4%,41,1
42,12,13,GTA5,0.9%,42,1
43,13,14,고전게임,0.9%,43,1
44,14,15,TFT,0.7%,44,1
45,15,16,WOW,0.7%,45,1
46,16,17,오버워치,0.5%,46,1
47,17,18,로스트아크,0.5%,47,1
48,18,19,워크래프트,0.4%,48,1
49,19,20,스페셜포스,0.4%,49,1
50,20,21,던파,0.4%,50,1
51,21,22,G-STAR,0.4%,51,1
52,22,23,아이온,0.4%,52,1
53,23,24,거상,0.3%,53,1
54,24,25,Blade N Soul,0.2%,54,1
55,25,26,디아블로2,0.2%,55,1
56,26,27,스타2,0.2%,56,1
57,27,28,철권,0.2%,57,1
58,28,29,마인크래프트,0.2%,58,1
59,29,30,프리스타일,0.1%,59,1
60,0,1,LOL,31.5%,60,2
61,1,2,배틀그라운드,14.5%,61,2
62,2,3,비디오게임,11.2%,62,2
63,3,4,스타,10.9%,63,2
64,4,5,서든어택,6.9%,64,2
65,5,6,피파온라인4,5.2%,65,2
66,6,7,스팀게임,2.9%,66,2
67,7,8,G-STAR,2.8%,67,2
68,8,9,메이플스토리,2.7%,68,2
69,9,10,PC 기타게임,1.5%,69,2
70,10,11,리니지,1.4%,70,2
71,11,12,카트라이더,1.2%,71,2
72,12,13,TFT,0.8%,72,2
73,13,14,고전게임,0.6%,73,2
74,14,15,WOW,0.6%,74,2
75,15,16,로스트아크,0.4%,75,2
76,16,17,오버워치,0.4%,76,2
77,17,18,워크래프트,0.4%,77,2
78,18,19,스페셜포스,0.4%,78,2
79,19,20,던파,0.4%,79,2
80,20,21,아이온,0.3%,80,2
81,21,22,거상,0.3%,81,2
82,22,23,Blade N Soul,0.2%,82,2
83,23,24,디아블로2,0.2%,83,2
84,24,25,디아블로3,0.2%,84,2
85,25,26,스타2,0.1%,85,2
86,26,27,버블파이터,0.1%,86,2
87,27,28,사이퍼즈,0.1%,87,2
88,28,29,바람의나라,0.1%,88,2
89,29,30,GTA5,0.1%,89,2
90,0,1,LOL,30.6%,90,3
91,1,2,배틀그라운드,18.3%,91,3
92,2,3,비디오게임,10.3%,92,3
93,3,4,스타,9.2%,93,3
94,4,5,서든어택,7.3%,94,3
95,5,6,피파온라인4,4.7%,95,3
96,6,7,메이플스토리,3.1%,96,3
97,7,8,PC 기타게임,2.7%,97,3
98,8,9,바람의나라,1.8%,98,3
99,9,10,리니지,1.5%,99,3
100,10,11,TFT,1.2%,100,3
101,11,12,마인크래프트,1.1%,101,3
102,12,13,카트라이더,1.1%,102,3
103,13,14,고전게임,0.6%,103,3
104,14,15,스팀게임,0.6%,104,3
105,15,16,오버워치,0.4%,105,3
106,16,17,로스트아크,0.4%,106,3
107,17,18,워크래프트,0.4%,107,3
108,18,19,던파,0.4%,108,3
109,19,20,WOW,0.4%,109,3
110,20,21,스페셜포스,0.3%,110,3
111,21,22,아이온,0.3%,111,3
112,22,23,거상,0.3%,112,3
113,23,24,Blade N Soul,0.3%,113,3
114,24,25,디아블로3,0.2%,114,3
115,25,26,철권,0.2%,115,3
116,26,27,디아블로2,0.2%,116,3
117,27,28,GTA5,0.2%,117,3
118,28,29,레인보우 식스,0.2%,118,3
119,29,30,테일즈런너,0.1%,119,3
120,0,1,LOL,27.6%,120,4
121,1,2,배틀그라운드,20.7%,121,4
122,2,3,스타,13.8%,122,4
123,3,4,서든어택,10.3%,123,4
124,4,5,피파온라인4,4.7%,124,4
125,5,6,메이플스토리,3.1%,125,4
126,6,7,비디오게임,2.6%,126,4
127,7,8,PC 기타게임,1.8%,127,4
128,8,9,리니지,1.4%,128,4
129,9,10,오버워치,1.4%,129,4
130,10,11,바람의나라,1.3%,130,4
131,11,12,마인크래프트,1.2%,131,4
132,12,13,TFT,1.1%,132,4
133,13,14,카트라이더,1.1%,133,4
134,14,15,스팀게임,0.9%,134,4
135,15,16,로스트아크,0.8%,135,4
136,16,17,고전게임,0.7%,136,4
137,17,18,워크래프트,0.5%,137,4
138,18,19,던파,0.4%,138,4
139,19,20,거상,0.4%,139,4
140,20,21,스페셜포스,0.4%,140,4
141,21,22,WOW,0.4%,141,4
142,22,23,Blade N Soul,0.3%,142,4
143,23,24,아이온,0.3%,143,4
144,24,25,철권,0.2%,144,4
145,25,26,GTA5,0.2%,145,4
146,26,27,디아블로3,0.2%,146,4
147,27,28,디아블로2,0.2%,147,4
148,28,29,테일즈런너,0.2%,148,4
149,29,30,버블파이터,0.1%,149,4
150,0,1,LOL,29.8%,150,5
151,1,2,배틀그라운드,20.2%,151,5
152,2,3,스타,15.2%,152,5
153,3,4,서든어택,8.2%,153,5
154,4,5,피파온라인4,8.1%,154,5
155,5,6,메이플스토리,2.9%,155,5
156,6,7,비디오게임,1.6%,156,5
157,7,8,PC 기타게임,1.4%,157,5
158,8,9,마인크래프트,1.1%,158,5
159,9,10,리니지,1.1%,159,5
160,10,11,TFT,1.1%,160,5
161,11,12,카트라이더,1%,161,5
162,12,13,오버워치,0.9%,162,5
163,13,14,스팀게임,0.7%,163,5
164,14,15,고전게임,0.7%,164,5
165,15,16,로스트아크,0.5%,165,5
166,16,17,던파,0.5%,166,5
167,17,18,워크래프트,0.4%,167,5
168,18,19,스페셜포스,0.4%,168,5
169,19,20,거상,0.4%,169,5
170,20,21,WOW,0.3%,170,5
171,21,22,아이온,0.2%,171,5
172,22,23,Blade N Soul,0.2%,172,5
173,23,24,철권,0.2%,173,5
174,24,25,디아블로2,0.2%,174,5
175,25,26,바람의나라,0.2%,175,5
176,26,27,버블파이터,0.2%,176,5
177,27,28,GTA5,0.2%,177,5
178,28,29,히오스,0.1%,178,5
179,29,30,디아블로3,0.1%,179,5
180,0,1,LOL,26.6%,180,6
181,1,2,배틀그라운드,22.5%,181,6
182,2,3,스타,17.6%,182,6
183,3,4,서든어택,6.5%,183,6
184,4,5,피파온라인4,6.2%,184,6
185,5,6,메이플스토리,3.1%,185,6
186,6,7,PC 기타게임,2.1%,186,6
187,7,8,마인크래프트,2%,187,6
188,8,9,레인보우 식스,1.3%,188,6
189,9,10,비디오게임,1.1%,189,6
190,10,11,TFT,1%,190,6
191,11,12,리니지,1%,191,6
192,12,13,오버워치,0.9%,192,6
193,13,14,카트라이더,0.9%,193,6
194,14,15,던파,0.7%,194,6
195,15,16,스팀게임,0.6%,195,6
196,16,17,로스트아크,0.6%,196,6
197,17,18,고전게임,0.6%,197,6
198,18,19,워크래프트,0.5%,198,6
199,19,20,스페셜포스,0.3%,199,6
200,20,21,WOW,0.3%,200,6
201,21,22,거상,0.3%,201,6
202,22,23,프리스타일,0.2%,202,6
203,23,24,아이온,0.2%,203,6
204,24,25,Blade N Soul,0.2%,204,6
205,25,26,패스오브엑자일,0.2%,205,6
206,26,27,철권,0.2%,206,6
207,27,28,디아블로2,0.2%,207,6
208,28,29,테일즈런너,0.2%,208,6
209,29,30,스타2,0.2%,209,6
210,0,1,LOL,36.3%,210,7
211,1,2,배틀그라운드,17.6%,211,7
212,2,3,스타,8.6%,212,7
213,3,4,서든어택,7%,213,7
214,4,5,피파온라인4,4.9%,214,7
215,5,6,마인크래프트,4.7%,215,7
216,6,7,메이플스토리,3.9%,216,7
217,7,8,PC 기타게임,2.5%,217,7
218,8,9,오버워치,1.7%,218,7
219,9,10,비디오게임,1.4%,219,7
220,10,11,던파,1.2%,220,7
221,11,12,리니지,1.2%,221,7
222,12,13,카트라이더,1.1%,222,7
223,13,14,TFT,0.9%,223,7
224,14,15,스팀게임,0.8%,224,7
225,15,16,로스트아크,0.7%,225,7
226,16,17,고전게임,0.6%,226,7
227,17,18,워크래프트,0.5%,227,7
228,18,19,거상,0.4%,228,7
229,19,20,스페셜포스,0.4%,229,7
230,20,21,아이온,0.3%,230,7
231,21,22,GTA5,0.2%,231,7
232,22,23,Blade N Soul,0.2%,232,7
233,23,24,WOW,0.2%,233,7
234,24,25,디아블로2,0.2%,234,7
235,25,26,스타2,0.2%,235,7
236,26,27,테일즈런너,0.2%,236,7
237,27,28,철권,0.2%,237,7
238,28,29,프리스타일,0.1%,238,7
239,29,30,패스오브엑자일,0.1%,239,7
240,0,1,LOL,37.3%,240,8
241,1,2,배틀그라운드,19.6%,241,8
242,2,3,스타,7.1%,242,8
243,3,4,서든어택,7.7%,243,8
244,4,5,메이플스토리,3.8%,244,8
245,5,6,마인크래프트,3.8%,245,8
246,6,7,피파온라인4,3.2%,246,8
247,7,8,PC 기타게임,2.2%,247,8
248,8,9,오버워치,1.8%,248,8
249,9,10,던파,1.7%,249,8
250,10,11,리니지,1.1%,250,8
251,11,12,비디오게임,1.1%,251,8
252,12,13,카트라이더,1%,252,8
253,13,14,GTA5,0.9%,253,8
254,14,15,TFT,0.9%,254,8
255,15,16,로스트아크,0.7%,255,8
256,16,17,고전게임,0.7%,256,8
257,17,18,스팀게임,0.7%,257,8
258,18,19,워크래프트,0.4%,258,8
259,19,20,스페셜포스,0.4%,259,8
260,20,21,거상,0.4%,260,8
261,21,22,아이온,0.3%,261,8
262,22,23,Blade N Soul,0.3%,262,8
263,23,24,WOW,0.2%,263,8
264,24,25,프리스타일,0.2%,264,8
265,25,26,스타2,0.2%,265,8
266,26,27,테일즈런너,0.2%,266,8
267,27,28,R2,0.2%,267,8
268,28,29,포트리스,0.2%,268,8
269,29,30,디아블로2,0.2%,269,8
270,0,1,LOL,38.7%,270,9
271,1,2,배틀그라운드,20.6%,271,9
272,2,3,서든어택,7.9%,272,9
273,3,4,스타,5.9%,273,9
274,4,5,피파온라인4,4%,274,9
275,5,6,메이플스토리,3.9%,275,9
276,6,7,마인크래프트,4.2%,276,9
277,7,8,PC 기타게임,1.8%,277,9
278,8,9,스팀게임,1.4%,278,9
279,9,10,리니지,1%,279,9
280,10,11,GTA5,1.2%,280,9
281,11,12,비디오게임,0.9%,281,9
282,12,13,카트라이더,0.9%,282,9
283,13,14,TFT,0.8%,283,9
284,14,15,던파,0.8%,284,9
285,15,16,로스트아크,0.6%,285,9
286,16,17,고전게임,0.6%,286,9
287,17,18,오버워치,0.5%,287,9
288,18,19,워크래프트,0.5%,288,9
289,19,20,스페셜포스,0.4%,289,9
290,20,21,거상,0.3%,290,9
291,21,22,스타2,0.2%,291,9
292,22,23,아이온,0.2%,292,9
293,23,24,Blade N Soul,0.2%,293,9
294,24,25,프리스타일,0.2%,294,9
295,25,26,WOW,0.2%,295,9
296,26,27,디아블로2,0.2%,296,9
297,27,28,테일즈런너,0.2%,297,9
298,28,29,패스오브엑자일,0.1%,298,9
299,29,30,R2,0.1%,299,9
300,0,1,LOL,38.6%,300,10
301,1,2,배틀그라운드,19.7%,301,10
302,2,3,서든어택,8.6%,302,10
303,3,4,메이플스토리,6.5%,303,10
304,4,5,스타,6.3%,304,10
305,5,6,마인크래프트,3.7%,305,10
306,6,7,피파온라인4,3.1%,306,10
307,7,8,PC 기타게임,2.7%,307,10
308,8,9,비디오게임,1%,308,10
309,9,10,리니지,0.9%,309,10
310,10,11,카트라이더,0.9%,310,10
311,11,12,던파,0.9%,311,10
312,12,13,로스트아크,0.8%,312,10
313,13,14,스팀게임,0.7%,313,10
314,14,15,TFT,0.6%,314,10
315,15,16,고전게임,0.6%,315,10
316,16,17,오버워치,0.4%,316,10
317,17,18,스페셜포스,0.4%,317,10
318,18,19,워크래프트,0.3%,318,10
319,19,20,거상,0.3%,319,10
320,20,21,아이온,0.2%,320,10
321,21,22,Blade N Soul,0.2%,321,10
322,22,23,스타2,0.2%,322,10
323,23,24,테일즈런너,0.2%,323,10
324,24,25,WOW,0.2%,324,10
325,25,26,GTA5,0.1%,325,10
326,26,27,R2,0.1%,326,10
327,27,28,패스오브엑자일,0.1%,327,10
328,28,29,디아블로2,0.1%,328,10
329,29,30,버블파이터,0.1%,329,10
330,0,1,LOL,37.1%,330,11
331,1,2,배틀그라운드,15.5%,331,11
332,2,3,서든어택,10.1%,332,11
333,3,4,메이플스토리,7.8%,333,11
334,4,5,스타,7.3%,334,11
335,5,6,피파온라인4,3.6%,335,11
336,6,7,오버워치,3.4%,336,11
337,7,8,PC 기타게임,2.4%,337,11
338,8,9,비디오게임,1.2%,338,11
339,9,10,스팀게임,1.1%,339,11
340,10,11,카트라이더,1%,340,11
341,11,12,리니지,1%,341,11
342,12,13,던파,1%,342,11
343,13,14,로스트아크,0.9%,343,11
344,14,15,고전게임,0.7%,344,11
345,15,16,TFT,0.6%,345,11
346,16,17,레전드 오브 룬테라,0.6%,346,11
347,17,18,스페셜포스,0.4%,347,11
348,18,19,워크래프트,0.4%,348,11
349,19,20,거상,0.3%,349,11
350,20,21,아이온,0.3%,350,11
351,21,22,Blade N Soul,0.3%,351,11
352,22,23,스타2,0.2%,352,11
353,23,24,테일즈런너,0.2%,353,11
354,24,25,WOW,0.2%,354,11
355,25,26,프리스타일,0.2%,355,11
356,26,27,R2,0.2%,356,11
357,27,28,GTA5,0.2%,357,11
358,28,29,버블파이터,0.2%,358,11
359,29,30,디아블로2,0.1%,359,11
360,0,1,LOL,47.1%,360,12
361,1,2,배틀그라운드,10.3%,361,12
362,2,3,스타,8.5%,362,12
363,3,4,서든어택,7.7%,363,12
364,4,5,메이플스토리,4.5%,364,12
365,5,6,피파온라인4,3.4%,365,12
366,6,7,PC 기타게임,3.2%,366,12
367,7,8,GTA5,1.9%,367,12
368,8,9,고전게임,1.5%,368,12
369,9,10,스팀게임,1.1%,369,12
370,10,11,리니지,1.1%,370,12
371,11,12,비디오게임,1%,371,12
372,12,13,카트라이더,1%,372,12
373,13,14,던파,0.8%,373,12
374,14,15,TFT,0.7%,374,12
375,15,16,로스트아크,0.7%,375,12
376,16,17,오버워치,0.7%,376,12
377,17,18,워크래프트,0.5%,377,12
378,18,19,스페셜포스,0.4%,378,12
379,19,20,거상,0.4%,379,12
380,20,21,아이온,0.2%,380,12
381,21,22,Blade N Soul,0.2%,381,12
382,22,23,레전드 오브 룬테라,0.2%,382,12
383,23,24,테일즈런너,0.2%,383,12
384,24,25,WOW,0.2%,384,12
385,25,26,프리스타일,0.2%,385,12
386,26,27,버블파이터,0.1%,386,12
387,27,28,R2,0.1%,387,12
388,28,29,사이퍼즈,0.1%,388,12
389,29,30,디아블로3,0.1%,389,12
390,0,1,LOL,48.2%,390,13
391,1,2,배틀그라운드,10.2%,391,13
392,2,3,스타,9.6%,392,13
393,3,4,서든어택,8.1%,393,13
394,4,5,메이플스토리,5.4%,394,13
395,5,6,피파온라인4,2.5%,395,13
396,6,7,PC 기타게임,1.9%,396,13
397,7,8,리니지,1.4%,397,13
398,8,9,던파,1.2%,398,13
399,9,10,비디오게임,1.1%,399,13
400,10,11,카트라이더,1%,400,13
401,11,12,하스스톤,0.9%,401,13
402,12,13,스팀게임,0.8%,402,13
403,13,14,TFT,0.6%,403,13
404,14,15,로스트아크,0.7%,404,13
405,15,16,바람의나라,0.7%,405,13
406,16,17,오버워치,0.6%,406,13
407,17,18,워크래프트,0.6%,407,13
408,18,19,고전게임,0.5%,408,13
409,19,20,스페셜포스,0.4%,409,13
410,20,21,거상,0.3%,410,13
411,21,22,아이온,0.3%,411,13
412,22,23,Blade N Soul,0.2%,412,13
413,23,24,테일즈런너,0.2%,413,13
414,24,25,GTA5,0.2%,414,13
415,25,26,WOW,0.2%,415,13
416,26,27,프리스타일,0.2%,416,13
417,27,28,R2,0.1%,417,13
418,28,29,철권,0.1%,418,13
419,29,30,버블파이터,0.1%,419,13
420,0,1,LOL,47.7%,420,14
421,1,2,배틀그라운드,13.4%,421,14
422,2,3,스타,8.5%,422,14
423,3,4,서든어택,9.2%,423,14
424,4,5,메이플스토리,3.9%,424,14
425,5,6,피파온라인4,2.5%,425,14
426,6,7,PC 기타게임,2%,426,14
427,7,8,리니지,1.5%,427,14
428,8,9,비디오게임,1.1%,428,14
429,9,10,카트라이더,1%,429,14
430,10,11,로스트아크,0.8%,430,14
431,11,12,던파,0.7%,431,14
432,12,13,스팀게임,0.7%,432,14
433,13,14,TFT,0.6%,433,14
434,14,15,고전게임,0.6%,434,14
435,15,16,워크래프트,0.5%,435,14
436,16,17,스페셜포스,0.4%,436,14
437,17,18,오버워치,0.4%,437,14
438,18,19,거상,0.3%,438,14
439,19,20,하스스톤,0.3%,439,14
440,20,21,아이온,0.3%,440,14
441,21,22,WOW,0.3%,441,14
442,22,23,Blade N Soul,0.3%,442,14
443,23,24,GTA5,0.3%,443,14
444,24,25,테일즈런너,0.2%,444,14
445,25,26,R2,0.2%,445,14
446,26,27,프리스타일,0.2%,446,14
447,27,28,디아블로2,0.2%,447,14
448,28,29,철권,0.2%,448,14
449,29,30,버블파이터,0.1%,449,14
450,0,1,LOL,44%,450,15
451,1,2,배틀그라운드,15.1%,451,15
452,2,3,스타,8.7%,452,15
453,3,4,서든어택,8.1%,453,15
454,4,5,메이플스토리,3%,454,15
455,5,6,피파온라인4,2.5%,455,15
456,6,7,PC 기타게임,2%,456,15
457,7,8,카트라이더,1.9%,457,15
458,8,9,철권,1.8%,458,15
459,9,10,고전게임,1.6%,459,15
460,10,11,리니지,1.4%,460,15
461,11,12,스팀게임,1.4%,461,15
462,12,13,GTA5,1.2%,462,15
463,13,14,비디오게임,0.9%,463,15
464,14,15,TFT,0.6%,464,15
465,15,16,로스트아크,0.6%,465,15
466,16,17,던파,0.5%,466,15
467,17,18,워크래프트,0.4%,467,15
468,18,19,오버워치,0.4%,468,15
469,19,20,스페셜포스,0.4%,469,15
470,20,21,거상,0.3%,470,15
471,21,22,아이온,0.2%,471,15
472,22,23,WOW,0.3%,472,15
473,23,24,Blade N Soul,0.2%,473,15
474,24,25,스컬,0.2%,474,15
475,25,26,테일즈런너,0.2%,475,15
476,26,27,디아블로2,0.1%,476,15
477,27,28,R2,0.1%,477,15
478,28,29,프리스타일,0.1%,478,15
479,29,30,마인크래프트,0.1%,479,15
480,0,1,LOL,37.6%,480,16
481,1,2,배틀그라운드,18.3%,481,16
482,2,3,스타,10.7%,482,16
483,3,4,서든어택,7.8%,483,16
484,4,5,메이플스토리,3.6%,484,16
485,5,6,PC 기타게임,2.5%,485,16
486,6,7,피파온라인4,2.3%,486,16
487,7,8,리니지,1.3%,487,16
488,8,9,카트라이더,1.3%,488,16
489,9,10,리니지M,1.2%,489,16
490,10,11,모바일 종합 게임,1%,490,16
491,11,12,비디오게임,0.9%,491,16
492,12,13,V4,0.8%,492,16
493,13,14,로스트아크,0.8%,493,16
494,14,15,리니지2M,0.8%,494,16
495,15,16,TFT,0.6%,495,16
496,16,17,고전게임,0.6%,496,16
497,17,18,카오스 모바일,0.6%,497,16
498,18,19,던파,0.5%,498,16
499,19,20,워크래프트,0.5%,499,16
500,20,21,스팀게임,0.5%,500,16
501,21,22,GTA5,0.4%,501,16
502,22,23,스페셜포스,0.4%,502,16
503,23,24,오버워치,0.4%,503,16
504,24,25,Blade N Soul,0.3%,504,16
505,25,26,거상,0.3%,505,16
506,26,27,아이온,0.3%,506,16
507,27,28,모두의마블,0.2%,507,16
508,28,29,테일즈런너,0.2%,508,16
509,29,30,WOW,0.2%,509,16
510,0,1,LOL,42.6%,510,17
511,1,2,배틀그라운드,18.1%,511,17
512,2,3,스타,7.5%,512,17
513,3,4,서든어택,6.8%,513,17
514,4,5,PC 기타게임,3%,514,17
515,5,6,피파온라인4,2.4%,515,17
516,6,7,메이플스토리,2.2%,516,17
517,7,8,리니지M,1.5%,517,17
518,8,9,카트라이더,1.6%,518,17
519,9,10,고전게임,1.2%,519,17
520,10,11,GTA5,1.2%,520,17
521,11,12,모바일 종합 게임,1%,521,17
522,12,13,V4,0.9%,522,17
523,13,14,카오스 모바일,0.8%,523,17
524,14,15,리니지2M,0.8%,524,17
525,15,16,리니지,0.8%,525,17
526,16,17,비디오게임,0.7%,526,17
527,17,18,로스트아크,0.5%,527,17
528,18,19,스팀게임,0.5%,528,17
529,19,20,TFT,0.5%,529,17
530,20,21,던파,0.5%,530,17
531,21,22,스페셜포스,0.3%,531,17
532,22,23,거상,0.3%,532,17
533,23,24,오버워치,0.3%,533,17
534,24,25,워크래프트,0.3%,534,17
535,25,26,모두의마블,0.2%,535,17
536,26,27,아이온,0.2%,536,17
537,27,28,검은사막M,0.2%,537,17
538,28,29,Blade N Soul,0.2%,538,17
539,29,30,에오스 레드,0.2%,539,17
540,0,1,LOL,47.9%,540,18
541,1,2,배틀그라운드,11.7%,541,18
542,2,3,서든어택,6.9%,542,18
543,3,4,스타,6%,543,18
544,4,5,콜 오브 듀티: 모던,3.8%,544,18
545,5,6,메이플스토리,3.2%,545,18
546,6,7,PC 기타게임,2.6%,546,18
547,7,8,피파온라인4,1.7%,547,18
548,8,9,모바일 종합 게임,1.6%,548,18
549,9,10,V4,1.1%,549,18
550,10,11,카오스 모바일,0.9%,550,18
551,11,12,리니지M,0.9%,551,18
552,12,13,리니지,0.9%,552,18
553,13,14,오버워치,0.9%,553,18
554,14,15,카트라이더,0.8%,554,18
555,15,16,비디오게임,0.7%,555,18
556,16,17,스팀게임,0.6%,556,18
557,17,18,로스트아크,0.6%,557,18
558,18,19,리니지2M,0.5%,558,18
559,19,20,A3: 스틸얼라이브,0.5%,559,18
560,20,21,TFT,0.4%,560,18
561,21,22,고전게임,0.4%,561,18
562,22,23,던파,0.4%,562,18
563,23,24,워크래프트,0.4%,563,18
564,24,25,스페셜포스,0.3%,564,18
565,25,26,거상,0.3%,565,18
566,26,27,검은사막M,0.2%,566,18
567,27,28,아이온,0.2%,567,18
568,28,29,테일즈런너,0.2%,568,18
569,29,30,Blade N Soul,0.2%,569,18
570,0,1,LOL,39.7%,570,19
571,1,2,스타,9.9%,571,19
572,2,3,배틀그라운드,8.5%,572,19
573,3,4,서든어택,8.3%,573,19
574,4,5,콜 오브 듀티: 모던,6.8%,574,19
575,5,6,메이플스토리,3.4%,575,19
576,6,7,PC 기타게임,2.8%,576,19
577,7,8,카트라이더,1.8%,577,19
578,8,9,피파온라인4,1.5%,578,19
579,9,10,고전게임,1.4%,579,19
580,10,11,비디오게임,1%,580,19
581,11,12,V4,1%,581,19
582,12,13,GTA5,1.1%,582,19
583,13,14,스팀게임,1%,583,19
584,14,15,리니지M,0.9%,584,19
585,15,16,TFT,0.9%,585,19
586,16,17,모바일 종합 게임,0.9%,586,19
587,17,18,리니지,0.7%,587,19
588,18,19,A3: 스틸얼라이브,0.7%,588,19
589,19,20,카오스 모바일,0.5%,589,19
590,20,21,로스트아크,0.5%,590,19
591,21,22,던파,0.4%,591,19
592,22,23,리니지2M,0.4%,592,19
593,23,24,워크래프트,0.4%,593,19
594,24,25,스타2,0.4%,594,19
595,25,26,철권,0.4%,595,19
596,26,27,스페셜포스,0.4%,596,19
597,27,28,거상,0.4%,597,19
598,28,29,오버워치,0.3%,598,19
599,29,30,검은사막M,0.2%,599,19
600,0,1,LOL,37.5%,600,20
601,1,2,배틀그라운드,11.1%,601,20
602,2,3,스타,10.8%,602,20
603,3,4,서든어택,7.2%,603,20
604,4,5,스팀게임,5%,604,20
605,5,6,메이플스토리,3.7%,605,20
606,6,7,비디오게임,3.2%,606,20
607,7,8,콜 오브 듀티: 모던,2.6%,607,20
608,8,9,피파온라인4,2%,608,20
609,9,10,TFT,1.7%,609,20
610,10,11,PC 기타게임,1.6%,610,20
611,11,12,리니지M,1%,611,20
612,12,13,V4,0.9%,612,20
613,13,14,카오스 모바일,0.8%,613,20
614,14,15,카트라이더,0.9%,614,20
615,15,16,오버워치,0.8%,615,20
616,16,17,리니지,0.7%,616,20
617,17,18,리니지2M,0.7%,617,20
618,18,19,모바일 종합 게임,0.6%,618,20
619,19,20,로스트아크,0.5%,619,20
620,20,21,스타2,0.5%,620,20
621,21,22,고전게임,0.4%,621,20
622,22,23,던파,0.4%,622,20
623,23,24,A3: 스틸얼라이브,0.4%,623,20
624,24,25,스페셜포스,0.4%,624,20
625,25,26,거상,0.4%,625,20
626,26,27,워크래프트,0.3%,626,20
627,27,28,포트리스,0.2%,627,20
628,28,29,마인크래프트,0.2%,628,20
629,29,30,아이온,0.2%,629,20
630,0,1,LOL,38.6%,630,21
631,1,2,스타,14.9%,631,21
632,2,3,배틀그라운드,11.1%,632,21
633,3,4,서든어택,7.4%,633,21
634,4,5,TFT,3.8%,634,21
635,5,6,스팀게임,2.6%,635,21
636,6,7,메이플스토리,2.1%,636,21
637,7,8,피파온라인4,1.8%,637,21
638,8,9,오버워치,1.6%,638,21
639,9,10,비디오게임,1.4%,639,21
640,10,11,PC 기타게임,1.2%,640,21
641,11,12,모바일 종합 게임,1.1%,641,21
642,12,13,카트라이더,1.1%,642,21
643,13,14,리니지M,1%,643,21
644,14,15,리니지2M,0.9%,644,21
645,15,16,리니지,0.7%,645,21
646,16,17,V4,0.7%,646,21
647,17,18,콜 오브 듀티: 모던,0.7%,647,21
648,18,19,로스트아크,0.5%,648,21
649,19,20,고전게임,0.4%,649,21
650,20,21,스페셜포스,0.4%,650,21
651,21,22,워크래프트,0.4%,651,21
652,22,23,던파,0.4%,652,21
653,23,24,A3: 스틸얼라이브,0.3%,653,21
654,24,25,거상,0.3%,654,21
655,25,26,카오스 모바일,0.3%,655,21
656,26,27,GTA5,0.4%,656,21
657,27,28,검은사막M,0.2%,657,21
658,28,29,모두의마블,0.2%,658,21
659,29,30,테일즈런너,0.2%,659,21
660,0,1,LOL,34.5%,660,22
661,1,2,스타,13%,661,22
662,2,3,배틀그라운드,11.7%,662,22
663,3,4,서든어택,7.6%,663,22
664,4,5,TFT,5.3%,664,22
665,5,6,PC 기타게임,3.5%,665,22
666,6,7,스팀게임,2.3%,666,22
667,7,8,콜 오브 듀티: 모던,2%,667,22
668,8,9,메이플스토리,2%,668,22
669,9,10,피파온라인4,1.9%,669,22
670,10,11,비디오게임,1.3%,670,22
671,11,12,GTA5,1.4%,671,22
672,12,13,리니지M,1%,672,22
673,13,14,고전게임,1.1%,673,22
674,14,15,카트라이더,1%,674,22
675,15,16,모바일 종합 게임,0.9%,675,22
676,16,17,V4,0.8%,676,22
677,17,18,리니지,0.7%,677,22
678,18,19,리니지2M,0.5%,678,22
679,19,20,로스트아크,0.5%,679,22
