,week_num,rank,column-1 2,name,company,type
1736,86,17,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
1737,86,18,(-),검은사막,㈜펄어비스,MMORPG
1738,86,19,(+1),마비노기,㈜넥슨코리아,MMORPG
1739,86,20,(+1),월드 오브 워크래프트,블리자드 엔터테인먼트 코리아,MMORPG
1740,87,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1741,87,2,(-),피파온라인4,㈜넥슨코리아,스포츠
1742,87,3,(-),메이플스토리,㈜넥슨코리아,MMORPG
1743,87,4,(+2),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
1744,87,5,(-1),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
1745,87,6,(-1),카트라이더,㈜넥슨코리아,레이싱
1746,87,7,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
1747,87,8,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
1748,87,9,(-),서든어택,㈜넥슨코리아,FPS
1749,87,10,(+1),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
1750,87,11,(+3),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
1751,87,12,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
1752,87,13,(-),발로란트,라이엇 게임즈,FPS
1753,87,14,(+1),리니지,㈜엔씨소프트,MMORPG
1754,87,15,(-5),사이퍼즈,㈜넥슨코리아,액션
1755,87,16,(-),바람의나라,㈜넥슨코리아,MMORPG
1756,87,17,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
1757,87,18,(-),검은사막,㈜펄어비스,MMORPG
1758,87,19,(+2),블레이드앤소울,㈜엔씨소프트,MMORPG
1759,87,20,(-1),마비노기,㈜넥슨코리아,MMORPG
1760,88,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1761,88,2,(+1),메이플스토리,㈜넥슨코리아,MMORPG
1762,88,3,(-1),피파온라인4,㈜넥슨코리아,스포츠
1763,88,4,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
1764,88,5,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
1765,88,6,(-),카트라이더,㈜넥슨코리아,레이싱
1766,88,7,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
1767,88,8,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
1768,88,9,(-),서든어택,㈜넥슨코리아,FPS
1769,88,10,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
1770,88,11,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
1771,88,12,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
1772,88,13,(-),발로란트,라이엇 게임즈,FPS
1773,88,14,(-),리니지,㈜엔씨소프트,MMORPG
1774,88,15,(-),사이퍼즈,㈜넥슨코리아,액션
1775,88,16,(-),바람의나라,㈜넥슨코리아,MMORPG
1776,88,17,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
1777,88,18,(-),검은사막,㈜펄어비스,MMORPG
1778,88,19,(-),블레이드앤소울,㈜엔씨소프트,MMORPG
1779,88,20,(-),마비노기,㈜넥슨코리아,MMORPG
1780,89,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1781,89,2,(-),메이플스토리,㈜넥슨코리아,MMORPG
1782,89,3,(-),피파온라인4,㈜넥슨코리아,스포츠
1783,89,4,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
1784,89,5,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
1785,89,6,(-),카트라이더,㈜넥슨코리아,레이싱
1786,89,7,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
1787,89,8,(+2),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
1788,89,9,(-1),마인크래프트,엑스박스 게임 스튜디오,샌드박스
1789,89,10,(-1),서든어택,㈜넥슨코리아,FPS
1790,89,11,(+1),아키에이지,㈜엑스엘게임즈,판타지 RPG
1791,89,12,(-1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
1792,89,13,(-),발로란트,라이엇 게임즈,FPS
1793,89,14,(+1),사이퍼즈,㈜넥슨코리아,액션
1794,89,15,(-1),리니지,㈜엔씨소프트,MMORPG
1795,89,16,(+6),패스 오브 엑자일,㈜카카오게임즈,ARPG
1796,89,17,(-1),바람의나라,㈜넥슨코리아,MMORPG
1797,89,18,(-1),테일즈런너,㈜스마일게이트메가포트,레이싱
1798,89,19,(-1),검은사막,㈜펄어비스,MMORPG
1799,89,20,(-1),블레이드앤소울,㈜엔씨소프트,MMORPG
1800,90,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1801,90,2,(+1),피파온라인4,㈜넥슨코리아,스포츠
1802,90,3,(-1),메이플스토리,㈜넥슨코리아,MMORPG
1803,90,4,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
1804,90,5,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
1805,90,6,(-),카트라이더,㈜넥슨코리아,레이싱
1806,90,7,(+1),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
1807,90,8,(+2),서든어택,㈜넥슨코리아,FPS
1808,90,9,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
1809,90,10,(-3),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
1810,90,11,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
1811,90,12,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
1812,90,13,(+1),사이퍼즈,㈜넥슨코리아,액션
1813,90,14,(-1),발로란트,라이엇 게임즈,FPS
1814,90,15,(-),리니지,㈜엔씨소프트,MMORPG
1815,90,16,(-),패스 오브 엑자일,㈜카카오게임즈,ARPG
1816,90,17,(+1),테일즈런너,㈜스마일게이트메가포트,레이싱
1817,90,18,(+1),검은사막,㈜펄어비스,MMORPG
1818,90,19,(-2),바람의나라,㈜넥슨코리아,MMORPG
1819,90,20,(-),블레이드앤소울,㈜엔씨소프트,MMORPG
1820,91,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1821,91,2,(-),피파온라인4,㈜넥슨코리아,스포츠
1822,91,3,(-),메이플스토리,㈜넥슨코리아,MMORPG
1823,91,4,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
1824,91,5,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
1825,91,6,(+4),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
1826,91,7,(-1),카트라이더,㈜넥슨코리아,레이싱
1827,91,8,(-1),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
1828,91,9,(-1),서든어택,㈜넥슨코리아,FPS
1829,91,10,(-1),마인크래프트,엑스박스 게임 스튜디오,샌드박스
1830,91,11,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
1831,91,12,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
1832,91,13,(-),사이퍼즈,㈜넥슨코리아,액션
1833,91,14,(-),발로란트,라이엇 게임즈,FPS
1834,91,15,(+1),패스 오브 엑자일,㈜카카오게임즈,ARPG
1835,91,16,(-1),리니지,㈜엔씨소프트,MMORPG
1836,91,17,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
1837,91,18,(-),검은사막,㈜펄어비스,MMORPG
1838,91,19,(+2),아이온: 영원의 탑,㈜엔씨소프트,MMORPG
1839,91,20,(-),블레이드앤소울,㈜엔씨소프트,MMORPG
1840,92,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1841,92,2,(-),피파온라인4,㈜넥슨코리아,스포츠
1842,92,3,(-),메이플스토리,㈜넥슨코리아,MMORPG
1843,92,4,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
1844,92,5,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
1845,92,6,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
1846,92,7,(-),카트라이더,㈜넥슨코리아,레이싱
1847,92,8,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
1848,92,9,(-),서든어택,㈜넥슨코리아,FPS
1849,92,10,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
1850,92,11,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
1851,92,12,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
1852,92,13,(+1),발로란트,라이엇 게임즈,FPS
1853,92,14,(-1),사이퍼즈,㈜넥슨코리아,액션
1854,92,15,(-),패스 오브 엑자일,㈜카카오게임즈,ARPG
1855,92,16,(-),리니지,㈜엔씨소프트,MMORPG
1856,92,17,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
1857,92,18,(+1),아이온: 영원의 탑,㈜엔씨소프트,MMORPG
1858,92,19,(+2),포트나이트,에픽게임즈,빌딩 서바이벌 배틀로얄
1859,92,20,(-),블레이드앤소울,㈜엔씨소프트,MMORPG
1860,93,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1861,93,2,(-),피파온라인4,㈜넥슨코리아,스포츠
1862,93,3,(-),메이플스토리,㈜넥슨코리아,MMORPG
1863,93,4,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
1864,93,5,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
1865,93,6,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
1866,93,7,(-),카트라이더,㈜넥슨코리아,레이싱
1867,93,8,(+1),서든어택,㈜넥슨코리아,FPS
1868,93,9,(-1),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
1869,93,10,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
1870,93,11,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
1871,93,12,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
1872,93,13,(+1),사이퍼즈,㈜넥슨코리아,액션
1873,93,14,(-1),발로란트,라이엇 게임즈,FPS
1874,93,15,(+1),리니지,㈜엔씨소프트,MMORPG
1875,93,16,(-1),패스 오브 엑자일,㈜카카오게임즈,ARPG
1876,93,17,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
1877,93,18,(-),아이온: 영원의 탑,㈜엔씨소프트,MMORPG
1878,93,19,(+1),블레이드앤소울,㈜엔씨소프트,MMORPG
1879,93,20,(+1),검은사막,㈜펄어비스,MMORPG
1880,94,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1881,94,2,(-),피파온라인4,㈜넥슨코리아,스포츠
1882,94,3,(-),메이플스토리,㈜넥슨코리아,MMORPG
1883,94,4,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
1884,94,5,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
1885,94,6,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
1886,94,7,(-),카트라이더,㈜넥슨코리아,레이싱
1887,94,8,(-),서든어택,㈜넥슨코리아,FPS
1888,94,9,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
1889,94,10,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
1890,94,11,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
1891,94,12,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
1892,94,13,(+1),발로란트,라이엇 게임즈,FPS
1893,94,14,(+4),아이온,㈜엔씨소프트,MMORPG
1894,94,15,(-2),사이퍼즈,㈜넥슨코리아,액션
1895,94,16,(-1),리니지,㈜엔씨소프트,MMORPG
1896,94,17,(-1),패스 오브 엑자일,㈜카카오게임즈,ARPG
1897,94,18,(-1),테일즈런너,㈜스마일게이트메가포트,레이싱
1898,94,19,(-),블레이드앤소울,㈜엔씨소프트,MMORPG
1899,94,20,(+1),월드 오브 워크래프트,블리자드 엔터테인먼트 코리아,MMORPG
1900,95,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1901,95,2,(-),피파온라인4,㈜넥슨코리아,스포츠
1902,95,3,(-),메이플스토리,㈜넥슨코리아,MMORPG
1903,95,4,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
1904,95,5,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
1905,95,6,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
1906,95,7,(-),카트라이더,㈜넥슨코리아,레이싱
1907,95,8,(-),서든어택,㈜넥슨코리아,FPS
1908,95,9,(+1),마인크래프트,엑스박스 게임 스튜디오,샌드박스
1909,95,10,(-1),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
1910,95,11,(+3),아이온,㈜엔씨소프트,MMORPG
1911,95,12,(-1),아키에이지,㈜엑스엘게임즈,판타지 RPG
1912,95,13,(-1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
1913,95,14,(-1),발로란트,라이엇 게임즈,FPS
1914,95,15,(-),사이퍼즈,㈜넥슨코리아,액션
1915,95,16,(-),리니지,㈜엔씨소프트,MMORPG
1916,95,17,(+3),월드 오브 워크래프트,블리자드 엔터테인먼트 코리아,MMORPG
1917,95,18,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
1918,95,19,(-2),패스 오브 엑자일,㈜카카오게임즈,ARPG
1919,95,20,(-1),블레이드앤소울,㈜엔씨소프트,MMORPG
1920,96,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1921,96,2,(-),피파온라인4,㈜넥슨코리아,스포츠
1922,96,3,(-),메이플스토리,㈜넥슨코리아,MMORPG
1923,96,4,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
1924,96,5,(+6),아이온,㈜엔씨소프트,MMORPG
1925,96,6,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
1926,96,7,(-2),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
1927,96,8,(-1),카트라이더,㈜넥슨코리아,레이싱
1928,96,9,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
1929,96,10,(-2),서든어택,㈜넥슨코리아,FPS
1930,96,11,(-1),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
1931,96,12,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
1932,96,13,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
1933,96,14,(+1),사이퍼즈,㈜넥슨코리아,액션
1934,96,15,(+1),리니지,㈜엔씨소프트,MMORPG
1935,96,16,(-2),발로란트,라이엇 게임즈,FPS
1936,96,17,(-),월드 오브 워크래프트,블리자드 엔터테인먼트 코리아,MMORPG
1937,96,18,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
1938,96,19,(+1),블레이드앤소울,㈜엔씨소프트,MMORPG
1939,96,20,(+1),검은사막,㈜펄어비스,MMORPG
1940,97,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1941,97,2,(-),피파온라인4,㈜넥슨코리아,스포츠
1942,97,3,(-),메이플스토리,㈜넥슨코리아,MMORPG
1943,97,4,(+1),아이온,㈜엔씨소프트,MMORPG
1944,97,5,(-1),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
1945,97,6,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
1946,97,7,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
1947,97,8,(-),카트라이더,㈜넥슨코리아,레이싱
1948,97,9,(+1),서든어택,㈜넥슨코리아,FPS
1949,97,10,(+1),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
1950,97,11,(-2),마인크래프트,엑스박스 게임 스튜디오,샌드박스
1951,97,12,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
1952,97,13,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
1953,97,14,(+1),리니지,㈜엔씨소프트,MMORPG
1954,97,15,(-1),사이퍼즈,㈜넥슨코리아,액션
1955,97,16,(-),발로란트,라이엇 게임즈,FPS
1956,97,17,(-),월드 오브 워크래프트,블리자드 엔터테인먼트 코리아,MMORPG
1957,97,18,(+1),블레이드앤소울,㈜엔씨소프트,MMORPG
1958,97,19,(-1),테일즈런너,㈜스마일게이트메가포트,레이싱
1959,97,20,(-),검은사막,㈜펄어비스,MMORPG
1960,98,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1961,98,2,(-),피파온라인4,㈜넥슨코리아,스포츠
1962,98,3,(-),메이플스토리,㈜넥슨코리아,MMORPG
1963,98,4,(-),아이온,㈜엔씨소프트,MMORPG
1964,98,5,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
1965,98,6,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
1966,98,7,(+1),카트라이더,㈜넥슨코리아,레이싱
1967,98,8,(-1),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
1968,98,9,(-),서든어택,㈜넥슨코리아,FPS
1969,98,10,(+1),마인크래프트,엑스박스 게임 스튜디오,샌드박스
1970,98,11,(-1),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
1971,98,12,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
1972,98,13,(+1),리니지,㈜엔씨소프트,MMORPG
1973,98,14,(-1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
1974,98,15,(+2),월드 오브 워크래프트,블리자드 엔터테인먼트 코리아,MMORPG
1975,98,16,(+1),사이퍼즈,㈜넥슨코리아,액션
1976,98,17,(-1),발로란트,라이엇 게임즈,FPS
1977,98,18,(-),블레이드앤소울,㈜엔씨소프트,MMORPG
1978,98,19,(+2),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
1979,98,20,(-1),테일즈런너,㈜스마일게이트메가포트,레이싱
1980,99,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1981,99,2,(-),피파온라인4,㈜넥슨코리아,스포츠
1982,99,3,(-),메이플스토리,㈜넥슨코리아,MMORPG
1983,99,4,(-),아이온,㈜엔씨소프트,MMORPG
1984,99,5,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
1985,99,6,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
1986,99,7,(-),카트라이더,㈜넥슨코리아,레이싱
1987,99,8,(+1),서든어택,㈜넥슨코리아,FPS
1988,99,9,(+1),마인크래프트,엑스박스 게임 스튜디오,샌드박스
1989,99,10,(+4),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
1990,99,11,(-3),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
1991,99,12,(-1),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
1992,99,13,(-1),아키에이지,㈜엑스엘게임즈,판타지 RPG
1993,99,14,(-1),리니지,㈜엔씨소프트,MMORPG
1994,99,15,(-),월드 오브 워크래프트,블리자드 엔터테인먼트 코리아,MMORPG
1995,99,16,(-),사이퍼즈,㈜넥슨코리아,액션
1996,99,17,(-),발로란트,라이엇 게임즈,FPS
1997,99,18,(+2),테일즈런너,㈜스마일게이트메가포트,레이싱
1998,99,19,(-),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
1999,99,20,(-2),블레이드앤소울,㈜엔씨소프트,MMORPG
2000,100,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
2001,100,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2002,100,3,(-),메이플스토리,㈜넥슨코리아,MMORPG
2003,100,4,(NEW),엘리온,(주)카카오게임즈,MMORPG
2004,100,5,(-1),아이온,㈜엔씨소프트,MMORPG
2005,100,6,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
2006,100,7,(-2),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
2007,100,8,(-1),카트라이더,㈜넥슨코리아,레이싱
2008,100,9,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
2009,100,10,(-2),서든어택,㈜넥슨코리아,FPS
2010,100,11,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
2011,100,12,(-2),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
2012,100,13,(-1),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
2013,100,14,(-),리니지,㈜엔씨소프트,MMORPG
2014,100,15,(-2),아키에이지,㈜엑스엘게임즈,판타지 RPG
2015,100,16,(-1),월드 오브 워크래프트,블리자드 엔터테인먼트 코리아,MMORPG
2016,100,17,(-1),사이퍼즈,㈜넥슨코리아,액션
2017,100,18,(-1),발로란트,라이엇 게임즈,FPS
2018,100,19,(-1),테일즈런너,㈜스마일게이트메가포트,레이싱
2019,100,20,(-1),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
2020,101,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
2021,101,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2022,101,3,(-),메이플스토리,㈜넥슨코리아,MMORPG
2023,101,4,(-),엘리온,(주)카카오게임즈,MMORPG
2024,101,5,(-),아이온,㈜엔씨소프트,MMORPG
2025,101,6,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
2026,101,7,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
2027,101,8,(-),카트라이더,㈜넥슨코리아,레이싱
2028,101,9,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
2029,101,10,(-),서든어택,㈜넥슨코리아,FPS
2030,101,11,(+1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
2031,101,12,(-1),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
2032,101,13,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
2033,101,14,(-),리니지,㈜엔씨소프트,MMORPG
2034,101,15,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
2035,101,16,(-),월드 오브 워크래프트,블리자드 엔터테인먼트 코리아,MMORPG
2036,101,17,(-),사이퍼즈,㈜넥슨코리아,액션
2037,101,18,(+1),테일즈런너,㈜스마일게이트메가포트,레이싱
2038,101,19,(-1),발로란트,라이엇 게임즈,FPS
2039,101,20,(+2),검은사막,㈜펄어비스,MMORPG
2040,102,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
2041,102,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2042,102,3,(-),메이플스토리,㈜넥슨코리아,MMORPG
2043,102,4,(-),엘리온,(주)카카오게임즈,MMORPG
2044,102,5,(-),아이온,㈜엔씨소프트,MMORPG
2045,102,6,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
2046,102,7,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
2047,102,8,(+1),마인크래프트,엑스박스 게임 스튜디오,샌드박스
2048,102,9,(+1),서든어택,㈜넥슨코리아,FPS
2049,102,10,(-2),카트라이더,㈜넥슨코리아,레이싱
2050,102,11,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
2051,102,12,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
2052,102,13,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
2053,102,14,(+1),아키에이지,㈜엑스엘게임즈,판타지 RPG
2054,102,15,(+3),테일즈런너,㈜스마일게이트메가포트,레이싱
2055,102,16,(-2),리니지,㈜엔씨소프트,MMORPG
2056,102,17,(-),사이퍼즈,㈜넥슨코리아,액션
2057,102,18,(+1),발로란트,라이엇 게임즈,FPS
2058,102,19,(+1),검은사막,㈜펄어비스,MMORPG
2059,102,20,(+1),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
2060,103,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
2061,103,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2062,103,3,(-),메이플스토리,㈜넥슨코리아,MMORPG
2063,103,4,(-),엘리온,(주)카카오게임즈,MMORPG
2064,103,5,(-),아이온,㈜엔씨소프트,MMORPG
2065,103,6,(+1),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
2066,103,7,(-1),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
2067,103,8,(+1),서든어택,㈜넥슨코리아,FPS
2068,103,9,(-1),마인크래프트,엑스박스 게임 스튜디오,샌드박스
2069,103,10,(+2),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
2070,103,11,(-1),카트라이더,㈜넥슨코리아,레이싱
2071,103,12,(+1),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
2072,103,13,(-2),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
2073,103,14,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
2074,103,15,(+3),발로란트,라이엇 게임즈,FPS
2075,103,16,(-1),테일즈런너,㈜스마일게이트메가포트,레이싱
2076,103,17,(-),사이퍼즈,㈜넥슨코리아,액션
2077,103,18,(-2),리니지,㈜엔씨소프트,MMORPG
2078,103,19,(-),검은사막,㈜펄어비스,MMORPG
2079,103,20,(+4),마비노기,㈜넥슨코리아,MMORPG
2080,104,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
2081,104,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2082,104,3,(-),메이플스토리,㈜넥슨코리아,MMORPG
2083,104,4,(+1),아이온,㈜엔씨소프트,MMORPG
2084,104,5,(+1),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
2085,104,6,(-2),엘리온,(주)카카오게임즈,MMORPG
2086,104,7,(+1),서든어택,㈜넥슨코리아,FPS
2087,104,8,(-1),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
2088,104,9,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
2089,104,10,(+1),카트라이더,㈜넥슨코리아,레이싱
2090,104,11,(-1),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
2091,104,12,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
2092,104,13,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
2093,104,14,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
2094,104,15,(-),발로란트,라이엇 게임즈,FPS
2095,104,16,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
2096,104,17,(-),사이퍼즈,㈜넥슨코리아,액션
2097,104,18,(+1),검은사막,㈜펄어비스,MMORPG
2098,104,19,(-1),리니지,㈜엔씨소프트,MMORPG
2099,104,20,(-),마비노기,㈜넥슨코리아,MMORPG
2100,105,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
2101,105,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2102,105,3,(-),메이플스토리,㈜넥슨코리아,MMORPG
2103,105,4,(-),아이온,㈜엔씨소프트,MMORPG
2104,105,5,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
2105,105,6,(+1),서든어택,㈜넥슨코리아,FPS
2106,105,7,(+2),마인크래프트,엑스박스 게임 스튜디오,샌드박스
2107,105,8,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
2108,105,9,(+2),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
2109,105,10,(-),카트라이더,㈜넥슨코리아,레이싱
2110,105,11,(+1),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
2111,105,12,(+2),아키에이지,㈜엑스엘게임즈,판타지 RPG
2112,105,13,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
2113,105,14,(-8),엘리온,(주)카카오게임즈,MMORPG
2114,105,15,(-),발로란트,라이엇 게임즈,FPS
2115,105,16,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
2116,105,17,(-),사이퍼즈,㈜넥슨코리아,액션
2117,105,18,(+1),리니지,㈜엔씨소프트,MMORPG
