"column-1","column-1 2","column-2 href","rankimg src","column-3","column-4","column-5"
"31","(+2)","https://trees.gamemeca.com/datealive","https://trees.gamemeca.com/data/monthlyrank/mobile/datealive.png","데이트 어 라이브: 다시 만난 정령","MOONWALK HK Co.,Ltd.","롤플레잉"
"32","(-)","https://trees.gamemeca.com/epic7","https://trees.gamemeca.com/data/monthlyrank/mobile/epic7.png","에픽세븐","Smilegate Megaport","롤플레잉"
"33","(-3)","https://trees.gamemeca.com/rohanm","https://trees.gamemeca.com/data/monthlyrank/mobile/rohanm.png","로한M","PLAYWITH Inc.","롤플레잉"
"34","(+1)","https://trees.gamemeca.com/mherosgb","https://trees.gamemeca.com/data/monthlyrank/mobile/mherosgb.png","마블 퓨처파이트","Netmarble","롤플레잉"
"35","(+1)","https://trees.gamemeca.com/clashofclans","https://trees.gamemeca.com/data/monthlyrank/mobile/clashofclans.png","클래시 오브 클랜","Supercell","전략"
"36","(+3)","https://trees.gamemeca.com/fgok","https://trees.gamemeca.com/data/monthlyrank/mobile/fgok.png","페이트 그랜드 오더","Netmarble","롤플레잉"
"37","(-3)","https://trees.gamemeca.com/fzdl","https://trees.gamemeca.com/data/monthlyrank/mobile/fzdl.png","라플라스M","Zilong Game Limited","롤플레잉"
"38","(-1)","https://trees.gamemeca.com/bh3korea","https://trees.gamemeca.com/data/monthlyrank/mobile/bh3korea.png","붕괴3rd","miHoYo Limited","액션"
"39","(-26)","https://trees.gamemeca.com/traha","https://trees.gamemeca.com/data/monthlyrank/mobile/traha.png","트라하","NEXON Company","롤플레잉"
"40","(-)","https://trees.gamemeca.com/battlecatskr","https://trees.gamemeca.com/data/monthlyrank/mobile/battlecatskr.png","냥코 대전쟁","PONOS Corporation","캐주얼 게임"
