"column-1","column-1 2","column-2 href","rankimg src","column-3","column-4","column-5"
"25","(-3)","https://trees.gamemeca.com/bnsmkr","https://trees.gamemeca.com/data/monthlyrank/mobile/bnsmkr.png","블레이드&소울 레볼루션","Netmarble","롤플레잉"
"26","(+2)","https://trees.gamemeca.com/sknights","https://trees.gamemeca.com/data/monthlyrank/mobile/sknights.png","세븐나이츠 for kakao","Netmarble","롤플레잉"
"27","(-1)","https://trees.gamemeca.com/clashroyale","https://trees.gamemeca.com/data/monthlyrank/mobile/clashroyale.png","클래시 로얄","Supercell","전략"
"28","(+1)","https://trees.gamemeca.com/id5","https://trees.gamemeca.com/data/monthlyrank/mobile/id5.png","제5인격","X.D. Global","어드벤처"
"29","(-4)","https://trees.gamemeca.com/lastorigin","https://trees.gamemeca.com/data/monthlyrank/mobile/lastorigin.png","라스트오리진","smart joy","롤플레잉"
"30","(-6)","https://trees.gamemeca.com/kbo3","https://trees.gamemeca.com/data/monthlyrank/mobile/kbo3.png","이사만루3","GONGGAMES Corp.","스포츠"
"31","(-1)","https://trees.gamemeca.com/modoomarblekakao","https://trees.gamemeca.com/data/monthlyrank/mobile/modoomarblekakao.png","모두의마블 for kakao","Netmarble","보드"
"32","(-5)","https://trees.gamemeca.com/exos","https://trees.gamemeca.com/data/monthlyrank/mobile/exos.png","엑소스 히어로즈","LINE Games","롤플레잉"
"33","(-2)","https://trees.gamemeca.com/langrisser","https://trees.gamemeca.com/data/monthlyrank/mobile/langrisser.png","랑그릿사","ZlongGames","전략"
"34","(-1)","https://trees.gamemeca.com/clashofclans","https://trees.gamemeca.com/data/monthlyrank/mobile/clashofclans.png","클래시 오브 클랜","Supercell","전략"
"35","(+1)","https://trees.gamemeca.com/goldenkr","https://trees.gamemeca.com/data/monthlyrank/mobile/goldenkr.png","리치리치","U.LU Games","시뮬레이션"
"36","(+2)","https://trees.gamemeca.com/onepiecetresurecruisekr","https://trees.gamemeca.com/data/monthlyrank/mobile/onepiecetresurecruisekr.png","원피스 트레저 크루즈","BANDAI NAMCO Entertainment Inc.","롤플레잉"
"37","(-2)","https://trees.gamemeca.com/battlecatskr","https://trees.gamemeca.com/data/monthlyrank/mobile/battlecatskr.png","냥코 대전쟁","PONOS Corporation","캐주얼 게임"
"38","(-6)","https://trees.gamemeca.com/bh3korea","https://trees.gamemeca.com/data/monthlyrank/mobile/bh3korea.png","붕괴3rd","miHoYo Limited","액션"
"39","(-5)","https://trees.gamemeca.com/gb","https://trees.gamemeca.com/data/monthlyrank/mobile/gb.png","쿠키런: 오븐브레이크","Devsisters Corporation","아케이드"
"40","(-1)","https://trees.gamemeca.com/lifeafter","https://trees.gamemeca.com/data/monthlyrank/mobile/lifeafter.png","라이프애프터","X.D. Global","어드벤처"
