"column-1","column-1 2","column-2 href","rankimg src","column-3","column-4","column-5"
"30","(NEW)","","https://trees.gamemeca.com/data/monthlyrank/steam/halflifealyx.png","하프라이프: 알릭스","Valve","액션"
"31","(-11)","","https://trees.gamemeca.com/data/monthlyrank/steam/thumbthumb.png","썸썸 편의점","TALESSHOP Co., Ltd.","어드벤처"
"32","(NEW)","https://trees.gamemeca.com/doom","https://trees.gamemeca.com/data/monthlyrank/steam/doom.png","둠","Bethesda Softworks","FPS"
"33","(-14)","https://trees.gamemeca.com/dead_by_daylight","https://trees.gamemeca.com/data/monthlyrank/steam/dead_by_daylight.png","데드 바이 데이라이트","Behaviour Digital Inc.","액션"
"34","(-9)","https://trees.gamemeca.com/viscera_cleanup_detail","https://trees.gamemeca.com/data/monthlyrank/steam/viscera_cleanup_detail.png","비세라 클린업 디테일","RuneStorm","시뮬레이션"
"35","(NEW)","https://trees.gamemeca.com/euro_truck_simulator_2","https://trees.gamemeca.com/data/monthlyrank/steam/euro_truck_simulator_2.png","유로 트럭 시뮬레이터 2","SCS Software","시뮬레이션"
"36","(-14)","","https://trees.gamemeca.com/data/monthlyrank/steam/footballmanager2020.png","풋볼 매니저 2020","SEGA","시뮬레이션"
"37","(-8)","https://trees.gamemeca.com/call_of_duty_wwii","https://trees.gamemeca.com/data/monthlyrank/steam/call_of_duty_wwii.png","콜 오브 듀티: WWII","Activision","FPS"
"38","(-17)","","https://trees.gamemeca.com/data/monthlyrank/steam/jumpking.png","점프 킹","Nexile","액션"
"39","(-9)","https://trees.gamemeca.com/far_cry_5","https://trees.gamemeca.com/data/monthlyrank/steam/far_cry_5.png","파크라이 5","Ubisoft","액션"
"40","(-19)","https://trees.gamemeca.com/divinity_original_sin_2","https://trees.gamemeca.com/data/monthlyrank/steam/divinity_original_sin_2.png","디비니티: 오리지널 신 2","Larian Studios","롤플레잉"
