,Unnamed: 0,week_num,rank,column-1 2,name,company,type
2887,2887,41,8,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
2888,2888,41,9,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
2889,2889,41,10,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
2890,2890,41,11,(+1),디아블로2,블리자드 엔터테인먼트,RPG
2891,2891,41,12,(-1),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
2892,2892,41,13,(-),발로란트,라이엇 게임즈,FPS
2893,2893,41,14,(-),카트라이더,㈜넥슨코리아,레이싱
2894,2894,41,15,(+1),아키에이지,㈜엑스엘게임즈,판타지 RPG
2895,2895,41,16,(-1),리니지,㈜엔씨소프트,MMORPG
2896,2896,41,17,(+1),사이퍼즈,㈜넥슨코리아,액션
2897,2897,41,18,(-1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
2898,2898,41,19,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
2899,2899,41,20,(-),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
2900,2900,40,1,(+2),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
2901,2901,40,2,(-1),리그 오브 레전드,라이엇 게임즈,MOBA
2902,2902,40,3,(-1),피파온라인4,㈜넥슨코리아,스포츠
2903,2903,40,4,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
2904,2904,40,5,(-),메이플스토리,㈜넥슨코리아,MMORPG
2905,2905,40,6,(+5),디아블로2,블리자드 엔터테인먼트,RPG
2906,2906,40,7,(-1),아이온,㈜엔씨소프트,MMORPG
2907,2907,40,8,(-1),서든어택,㈜넥슨코리아,FPS
2908,2908,40,9,(-1),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
2909,2909,40,10,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
2910,2910,40,11,(-2),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
2911,2911,40,12,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
2912,2912,40,13,(-),발로란트,라이엇 게임즈,FPS
2913,2913,40,14,(-),카트라이더,㈜넥슨코리아,레이싱
2914,2914,40,15,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
2915,2915,40,16,(+1),사이퍼즈,㈜넥슨코리아,액션
2916,2916,40,17,(-1),리니지,㈜엔씨소프트,MMORPG
2917,2917,40,18,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
2918,2918,40,19,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
2919,2919,40,20,(-),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
2920,2920,39,1,(-),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
2921,2921,39,2,(-),리그 오브 레전드,라이엇 게임즈,MOBA
2922,2922,39,3,(-),피파온라인4,㈜넥슨코리아,스포츠
2923,2923,39,4,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
2924,2924,39,5,(-),메이플스토리,㈜넥슨코리아,MMORPG
2925,2925,39,6,(+1),아이온,㈜엔씨소프트,MMORPG
2926,2926,39,7,(+1),서든어택,㈜넥슨코리아,FPS
2927,2927,39,8,(-2),디아블로2,블리자드 엔터테인먼트,RPG
2928,2928,39,9,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
2929,2929,39,10,(+1),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
2930,2930,39,11,(-1),마인크래프트,엑스박스 게임 스튜디오,샌드박스
2931,2931,39,12,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
2932,2932,39,13,(-),발로란트,라이엇 게임즈,FPS
2933,2933,39,14,(-),카트라이더,㈜넥슨코리아,레이싱
2934,2934,39,15,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
2935,2935,39,16,(+1),리니지,㈜엔씨소프트,MMORPG
2936,2936,39,17,(-1),사이퍼즈,㈜넥슨코리아,액션
2937,2937,39,18,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
2938,2938,39,19,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
2939,2939,39,20,(+1),검은사막,㈜펄어비스,MMORPG
2940,2940,38,1,(+1),리그 오브 레전드,라이엇 게임즈,MOBA
2941,2941,38,2,(-1),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
2942,2942,38,3,(-),피파온라인4,㈜넥슨코리아,스포츠
2943,2943,38,4,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
2944,2944,38,5,(-),메이플스토리,㈜넥슨코리아,MMORPG
2945,2945,38,6,(+1),서든어택,㈜넥슨코리아,FPS
2946,2946,38,7,(-1),아이온,㈜엔씨소프트,MMORPG
2947,2947,38,8,(+1),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
2948,2948,38,9,(+1),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
2949,2949,38,10,(+1),마인크래프트,엑스박스 게임 스튜디오,샌드박스
2950,2950,38,11,(-3),디아블로2,블리자드 엔터테인먼트,RPG
2951,2951,38,12,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
2952,2952,38,13,(-),발로란트,라이엇 게임즈,FPS
2953,2953,38,14,(-),카트라이더,㈜넥슨코리아,레이싱
2954,2954,38,15,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
2955,2955,38,16,(+1),사이퍼즈,㈜넥슨코리아,액션
2956,2956,38,17,(-1),리니지,㈜엔씨소프트,MMORPG
2957,2957,38,18,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
2958,2958,38,19,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
2959,2959,38,20,(+6),패스 오브 엑자일,㈜카카오게임즈,ARPG
2960,2960,37,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
2961,2961,37,2,(+1),피파온라인4,㈜넥슨코리아,스포츠
2962,2962,37,3,(-1),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
2963,2963,37,4,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
2964,2964,37,5,(-),메이플스토리,㈜넥슨코리아,MMORPG
2965,2965,37,6,(+1),아이온,㈜엔씨소프트,MMORPG
2966,2966,37,7,(-1),서든어택,㈜넥슨코리아,FPS
2967,2967,37,8,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
2968,2968,37,9,(+1),마인크래프트,엑스박스 게임 스튜디오,샌드박스
2969,2969,37,10,(-1),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
2970,2970,37,11,(+1),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
2971,2971,37,12,(-1),디아블로2,블리자드 엔터테인먼트,RPG
2972,2972,37,13,(-),발로란트,라이엇 게임즈,FPS
2973,2973,37,14,(-),카트라이더,㈜넥슨코리아,레이싱
2974,2974,37,15,(+2),리니지,㈜엔씨소프트,MMORPG
2975,2975,37,16,(-1),아키에이지,㈜엑스엘게임즈,판타지 RPG
2976,2976,37,17,(-1),사이퍼즈,㈜넥슨코리아,액션
2977,2977,37,18,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
2978,2978,37,19,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
2979,2979,37,20,(-),패스 오브 엑자일,㈜카카오게임즈,ARPG
2980,2980,36,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
2981,2981,36,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2982,2982,36,3,(+1),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
2983,2983,36,4,(-1),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
2984,2984,36,5,(-),메이플스토리,㈜넥슨코리아,MMORPG
2985,2985,36,6,(-),아이온,㈜엔씨소프트,MMORPG
2986,2986,36,7,(-),서든어택,㈜넥슨코리아,FPS
2987,2987,36,8,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
2988,2988,36,9,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
2989,2989,36,10,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
2990,2990,36,11,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
2991,2991,36,12,(+1),발로란트,라이엇 게임즈,FPS
2992,2992,36,13,(+1),카트라이더,㈜넥슨코리아,레이싱
2993,2993,36,14,(+1),리니지,㈜엔씨소프트,MMORPG
2994,2994,36,15,(-3),디아블로2,블리자드 엔터테인먼트,RPG
2995,2995,36,16,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
2996,2996,36,17,(+1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
2997,2997,36,18,(-1),사이퍼즈,㈜넥슨코리아,액션
2998,2998,36,19,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
2999,2999,36,20,(+9),콜 오브 듀티: 뱅가드,블리자드 엔터테인먼트 코리아,FPS
3000,3000,35,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
3001,3001,35,2,(-),피파온라인4,㈜넥슨코리아,스포츠
3002,3002,35,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
3003,3003,35,4,(-),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
3004,3004,35,5,(-),메이플스토리,㈜넥슨코리아,MMORPG
3005,3005,35,6,(-),아이온,㈜엔씨소프트,MMORPG
3006,3006,35,7,(-),서든어택,㈜넥슨코리아,FPS
3007,3007,35,8,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
3008,3008,35,9,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
3009,3009,35,10,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
3010,3010,35,11,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
3011,3011,35,12,(-),발로란트,라이엇 게임즈,FPS
3012,3012,35,13,(-),카트라이더,㈜넥슨코리아,레이싱
3013,3013,35,14,(-),리니지,㈜엔씨소프트,MMORPG
3014,3014,35,15,(+1),아키에이지,㈜엑스엘게임즈,판타지 RPG
3015,3015,35,16,(+1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
3016,3016,35,17,(+1),사이퍼즈,㈜넥슨코리아,액션
3017,3017,35,18,(-3),디아블로2,블리자드 엔터테인먼트,RPG
3018,3018,35,19,(+1),콜 오브 듀티: 뱅가드,블리자드 엔터테인먼트 코리아,FPS
3019,3019,35,20,(-1),테일즈런너,㈜스마일게이트메가포트,레이싱
3020,3020,34,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
3021,3021,34,2,(-),피파온라인4,㈜넥슨코리아,스포츠
3022,3022,34,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
3023,3023,34,4,(-),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
3024,3024,34,5,(-),메이플스토리,㈜넥슨코리아,MMORPG
3025,3025,34,6,(-),아이온,㈜엔씨소프트,MMORPG
3026,3026,34,7,(-),서든어택,㈜넥슨코리아,FPS
3027,3027,34,8,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
3028,3028,34,9,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
3029,3029,34,10,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
3030,3030,34,11,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
3031,3031,34,12,(-),발로란트,라이엇 게임즈,FPS
3032,3032,34,13,(-),카트라이더,㈜넥슨코리아,레이싱
3033,3033,34,14,(-),리니지,㈜엔씨소프트,MMORPG
3034,3034,34,15,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
3035,3035,34,16,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
3036,3036,34,17,(-),사이퍼즈,㈜넥슨코리아,액션
3037,3037,34,18,(+1),콜 오브 듀티: 뱅가드,블리자드 엔터테인먼트 코리아,FPS
3038,3038,34,19,(+1),테일즈런너,㈜스마일게이트메가포트,레이싱
3039,3039,34,20,(-2),디아블로2,블리자드 엔터테인먼트,RPG
3040,3040,33,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
3041,3041,33,2,(-),피파온라인4,㈜넥슨코리아,스포츠
3042,3042,33,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
3043,3043,33,4,(-),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
3044,3044,33,5,(-),메이플스토리,㈜넥슨코리아,MMORPG
3045,3045,33,6,(-),아이온,㈜엔씨소프트,MMORPG
3046,3046,33,7,(-),서든어택,㈜넥슨코리아,FPS
3047,3047,33,8,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
3048,3048,33,9,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
3049,3049,33,10,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
3050,3050,33,11,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
3051,3051,33,12,(-),발로란트,라이엇 게임즈,FPS
3052,3052,33,13,(-),카트라이더,㈜넥슨코리아,레이싱
3053,3053,33,14,(+1),아키에이지,㈜엑스엘게임즈,판타지 RPG
3054,3054,33,15,(-1),리니지,㈜엔씨소프트,MMORPG
3055,3055,33,16,(+1),사이퍼즈,㈜넥슨코리아,액션
3056,3056,33,17,(-1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
3057,3057,33,18,(+1),테일즈런너,㈜스마일게이트메가포트,레이싱
3058,3058,33,19,(-1),콜 오브 듀티: 뱅가드,블리자드 엔터테인먼트 코리아,FPS
3059,3059,33,20,(+1),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
3060,3060,32,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
3061,3061,32,2,(-),피파온라인4,㈜넥슨코리아,스포츠
3062,3062,32,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
3063,3063,32,4,(+1),메이플스토리,㈜넥슨코리아,MMORPG
3064,3064,32,5,(-1),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
3065,3065,32,6,(-),아이온,㈜엔씨소프트,MMORPG
3066,3066,32,7,(-),서든어택,㈜넥슨코리아,FPS
3067,3067,32,8,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
3068,3068,32,9,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
3069,3069,32,10,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
3070,3070,32,11,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
3071,3071,32,12,(-),발로란트,라이엇 게임즈,FPS
3072,3072,32,13,(+1),아키에이지,㈜엑스엘게임즈,판타지 RPG
3073,3073,32,14,(-1),카트라이더,㈜넥슨코리아,레이싱
3074,3074,32,15,(+1),사이퍼즈,㈜넥슨코리아,액션
3075,3075,32,16,(+1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
3076,3076,32,17,(-2),리니지,㈜엔씨소프트,MMORPG
3077,3077,32,18,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
3078,3078,32,19,(+4),검은사막,㈜펄어비스,MMORPG
3079,3079,32,20,(+4),마비노기,㈜넥슨코리아,MMORPG
3080,3080,31,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
3081,3081,31,2,(-),피파온라인4,㈜넥슨코리아,스포츠
3082,3082,31,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
3083,3083,31,4,(-),메이플스토리,㈜넥슨코리아,MMORPG
3084,3084,31,5,(+1),아이온,㈜엔씨소프트,MMORPG
3085,3085,31,6,(+1),서든어택,㈜넥슨코리아,FPS
3086,3086,31,7,(-2),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
3087,3087,31,8,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
3088,3088,31,9,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
3089,3089,31,10,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
3090,3090,31,11,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
3091,3091,31,12,(-),발로란트,라이엇 게임즈,FPS
3092,3092,31,13,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
3093,3093,31,14,(-),카트라이더,㈜넥슨코리아,레이싱
3094,3094,31,15,(-),사이퍼즈,㈜넥슨코리아,액션
3095,3095,31,16,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
3096,3096,31,17,(-),리니지,㈜엔씨소프트,MMORPG
3097,3097,31,18,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
3098,3098,31,19,(-),검은사막,㈜펄어비스,MMORPG
3099,3099,31,20,(-),마비노기,㈜넥슨코리아,MMORPG
3100,3100,30,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
3101,3101,30,2,(-),피파온라인4,㈜넥슨코리아,스포츠
3102,3102,30,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
3103,3103,30,4,(-),메이플스토리,㈜넥슨코리아,MMORPG
3104,3104,30,5,(+5),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
3105,3105,30,6,(+3),마인크래프트,엑스박스 게임 스튜디오,샌드박스
3106,3106,30,7,(-1),서든어택,㈜넥슨코리아,FPS
3107,3107,30,8,(-3),아이온,㈜엔씨소프트,MMORPG
3108,3108,30,9,(-1),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
3109,3109,30,10,(-3),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
3110,3110,30,11,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
3111,3111,30,12,(-),발로란트,라이엇 게임즈,FPS
3112,3112,30,13,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
3113,3113,30,14,(-),카트라이더,㈜넥슨코리아,레이싱
3114,3114,30,15,(-),사이퍼즈,㈜넥슨코리아,액션
3115,3115,30,16,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
3116,3116,30,17,(-),리니지,㈜엔씨소프트,MMORPG
3117,3117,30,18,(+1),검은사막,㈜펄어비스,MMORPG
3118,3118,30,19,(-1),테일즈런너,㈜스마일게이트메가포트,레이싱
3119,3119,30,20,(-),마비노기,㈜넥슨코리아,MMORPG
3120,3120,29,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
3121,3121,29,2,(-),피파온라인4,㈜넥슨코리아,스포츠
3122,3122,29,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
3123,3123,29,4,(-),메이플스토리,㈜넥슨코리아,MMORPG
3124,3124,29,5,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
3125,3125,29,6,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
3126,3126,29,7,(-),서든어택,㈜넥슨코리아,FPS
3127,3127,29,8,(+1),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
3128,3128,29,9,(-1),아이온,㈜엔씨소프트,MMORPG
3129,3129,29,10,(+1),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
3130,3130,29,11,(-1),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
3131,3131,29,12,(-),발로란트,라이엇 게임즈,FPS
3132,3132,29,13,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
3133,3133,29,14,(-),카트라이더,㈜넥슨코리아,레이싱
3134,3134,29,15,(-),사이퍼즈,㈜넥슨코리아,액션
3135,3135,29,16,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
3136,3136,29,17,(+1),검은사막,㈜펄어비스,MMORPG
3137,3137,29,18,(-1),리니지,㈜엔씨소프트,MMORPG
3138,3138,29,19,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
3139,3139,29,20,(-),마비노기,㈜넥슨코리아,MMORPG
3140,3140,28,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
3141,3141,28,2,(-),피파온라인4,㈜넥슨코리아,스포츠
3142,3142,28,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
3143,3143,28,4,(-),메이플스토리,㈜넥슨코리아,MMORPG
3144,3144,28,5,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
3145,3145,28,6,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
3146,3146,28,7,(-),서든어택,㈜넥슨코리아,FPS
3147,3147,28,8,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
3148,3148,28,9,(-),아이온,㈜엔씨소프트,MMORPG
3149,3149,28,10,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
3150,3150,28,11,(+1),발로란트,라이엇 게임즈,FPS
3151,3151,28,12,(-1),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
3152,3152,28,13,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
3153,3153,28,14,(-),카트라이더,㈜넥슨코리아,레이싱
3154,3154,28,15,(-),사이퍼즈,㈜넥슨코리아,액션
3155,3155,28,16,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
3156,3156,28,17,(-),검은사막,㈜펄어비스,MMORPG
3157,3157,28,18,(-),리니지,㈜엔씨소프트,MMORPG
3158,3158,28,19,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
3159,3159,28,20,(+1),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
3160,3160,27,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
3161,3161,27,2,(-),피파온라인4,㈜넥슨코리아,스포츠
3162,3162,27,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
3163,3163,27,4,(-),메이플스토리,㈜넥슨코리아,MMORPG
3164,3164,27,5,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
3165,3165,27,6,(+2),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
3166,3166,27,7,(-1),마인크래프트,엑스박스 게임 스튜디오,샌드박스
3167,3167,27,8,(-1),서든어택,㈜넥슨코리아,FPS
3168,3168,27,9,(-),아이온,㈜엔씨소프트,MMORPG
3169,3169,27,10,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
3170,3170,27,11,(-),발로란트,라이엇 게임즈,FPS
3171,3171,27,12,(-),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
3172,3172,27,13,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
3173,3173,27,14,(-),카트라이더,㈜넥슨코리아,레이싱
3174,3174,27,15,(-),사이퍼즈,㈜넥슨코리아,액션
3175,3175,27,16,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
3176,3176,27,17,(-),검은사막,㈜펄어비스,MMORPG
3177,3177,27,18,(-),리니지,㈜엔씨소프트,MMORPG
3178,3178,27,19,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
3179,3179,27,20,(+1),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
3180,3180,26,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
3181,3181,26,2,(-),피파온라인4,㈜넥슨코리아,스포츠
3182,3182,26,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
3183,3183,26,4,(-),메이플스토리,㈜넥슨코리아,MMORPG
3184,3184,26,5,(+1),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
3185,3185,26,6,(-1),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
3186,3186,26,7,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
3187,3187,26,8,(+1),아이온,㈜엔씨소프트,MMORPG
3188,3188,26,9,(-1),서든어택,㈜넥슨코리아,FPS
3189,3189,26,10,(+1),발로란트,라이엇 게임즈,FPS
3190,3190,26,11,(-1),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
3191,3191,26,12,(+1),아키에이지,㈜엑스엘게임즈,판타지 RPG
3192,3192,26,13,(-1),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
3193,3193,26,14,(-),카트라이더,㈜넥슨코리아,레이싱
3194,3194,26,15,(-),사이퍼즈,㈜넥슨코리아,액션
3195,3195,26,16,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
3196,3196,26,17,(+2),테일즈런너,㈜스마일게이트메가포트,레이싱
3197,3197,26,18,(-),리니지,㈜엔씨소프트,MMORPG
3198,3198,26,19,(+1),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
3199,3199,26,20,(-3),검은사막,㈜펄어비스,MMORPG
3200,3200,25,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
3201,3201,25,2,(-),피파온라인4,㈜넥슨코리아,스포츠
3202,3202,25,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
3203,3203,25,4,(-),메이플스토리,㈜넥슨코리아,MMORPG
3204,3204,25,5,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
3205,3205,25,6,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
3206,3206,25,7,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
3207,3207,25,8,(-),아이온,㈜엔씨소프트,MMORPG
3208,3208,25,9,(-),서든어택,㈜넥슨코리아,FPS
3209,3209,25,10,(+1),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
3210,3210,25,11,(-1),발로란트,라이엇 게임즈,FPS
3211,3211,25,12,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
3212,3212,25,13,(+1),카트라이더,㈜넥슨코리아,레이싱
3213,3213,25,14,(-1),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
3214,3214,25,15,(-),사이퍼즈,㈜넥슨코리아,액션
3215,3215,25,16,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
3216,3216,25,17,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
3217,3217,25,18,(-),리니지,㈜엔씨소프트,MMORPG
3218,3218,25,19,(-),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
3219,3219,25,20,(-),검은사막,㈜펄어비스,MMORPG
3220,3220,24,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
3221,3221,24,2,(-),피파온라인4,㈜넥슨코리아,스포츠
3222,3222,24,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
3223,3223,24,4,(-),메이플스토리,㈜넥슨코리아,MMORPG
3224,3224,24,5,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
3225,3225,24,6,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
3226,3226,24,7,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
3227,3227,24,8,(-),아이온,㈜엔씨소프트,MMORPG
3228,3228,24,9,(-),서든어택,㈜넥슨코리아,FPS
3229,3229,24,10,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
3230,3230,24,11,(-),발로란트,라이엇 게임즈,FPS
3231,3231,24,12,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
3232,3232,24,13,(-),카트라이더,㈜넥슨코리아,레이싱
3233,3233,24,14,(-),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
3234,3234,24,15,(+1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
3235,3235,24,16,(-1),사이퍼즈,㈜넥슨코리아,액션
3236,3236,24,17,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
