,week_num,level_0,rank,change,name,service,genre
1952,88,1952,13,(-),리니지2M,NCSOFT Corporation,롤플레잉
1953,88,1953,14,(-),냥코 대전쟁,PONOS Corporation,캐주얼 게임
1954,88,1954,15,(+2),블루 아카이브,NEXON Company,롤플레잉
1955,88,1955,16,(-),피파 모바일,NEXON Company,스포츠
1956,88,1956,17,(+2),세븐나이츠2,Netmarble,롤플레잉
1957,88,1957,18,(-3),메이플스토리M,NEXON Company,롤플레잉
1958,88,1958,19,(+3),좀비고등학교,AWESOMEPIECE,아케이드
1959,88,1959,20,(-2),카트라이더 러쉬플러스,NEXON Company,자동차 경주
1960,87,1960,1,(+1),ROBLOX,Roblox Corporation,어드벤처
1961,87,1961,2,(-1),언디셈버,LINE Games,롤플레잉
1962,87,1962,3,(-),리니지W,NCSOFT,롤플레잉
1963,87,1963,4,(-),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
1964,87,1964,5,(-),트라하 인피니티,MOAI GAMES Corporation.,롤플레잉
1965,87,1965,6,(-),원신,miHoYo Limited,어드벤처
1966,87,1966,7,(-),전략적 팀 전투,"Riot Games, Inc",전략
1967,87,1967,8,(-),리니지M,NCSOFT Corporation,롤플레잉
1968,87,1968,9,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
1969,87,1969,10,(+1),브롤스타즈,Supercell,액션
1970,87,1970,11,(NEW),뮤오리진3,Webzen Inc.,롤플레잉
1971,87,1971,12,(-2),바람의나라 연,NEXON Company,롤플레잉
1972,87,1972,13,(-1),제2의 나라,Netmarble,롤플레잉
1973,87,1973,14,(-),냥코 대전쟁,PONOS Corporation,캐주얼 게임
1974,87,1974,15,(-2),리니지2M,NCSOFT Corporation,롤플레잉
1975,87,1975,16,(-1),블루 아카이브,NEXON Company,롤플레잉
1976,87,1976,17,(-1),피파 모바일,NEXON Company,스포츠
1977,87,1977,18,(+3),검은사막 모바일,PEARL ABYSS,롤플레잉
1978,87,1978,19,(-2),세븐나이츠2,Netmarble,롤플레잉
1979,87,1979,20,(+4),포켓몬고,"Niantic, Inc.",어드벤처
1980,86,1980,1,(-),ROBLOX,Roblox Corporation,어드벤처
1981,86,1981,2,(+1),리니지W,NCSOFT,롤플레잉
1982,86,1982,3,(-1),언디셈버,LINE Games,롤플레잉
1983,86,1983,4,(-),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
1984,86,1984,5,(-),트라하 인피니티,MOAI GAMES Corporation.,롤플레잉
1985,86,1985,6,(-),원신,miHoYo Limited,어드벤처
1986,86,1986,7,(-),전략적 팀 전투,"Riot Games, Inc",전략
1987,86,1987,8,(+3),뮤오리진3,Webzen Inc.,롤플레잉
1988,86,1988,9,(-1),리니지M,NCSOFT Corporation,롤플레잉
1989,86,1989,10,(-1),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
1990,86,1990,11,(-1),브롤스타즈,Supercell,액션
1991,86,1991,12,(-),바람의나라 연,NEXON Company,롤플레잉
1992,86,1992,13,(-),제2의 나라,Netmarble,롤플레잉
1993,86,1993,14,(-),냥코 대전쟁,PONOS Corporation,캐주얼 게임
1994,86,1994,15,(-),리니지2M,NCSOFT Corporation,롤플레잉
1995,86,1995,16,(-),블루 아카이브,NEXON Company,롤플레잉
1996,86,1996,17,(+1),검은사막 모바일,PEARL ABYSS,롤플레잉
1997,86,1997,18,(-1),피파 모바일,NEXON Company,스포츠
1998,86,1998,19,(+1),포켓몬고,"Niantic, Inc.",어드벤처
1999,86,1999,20,(-1),세븐나이츠2,Netmarble,롤플레잉
2000,85,2000,1,(-),ROBLOX,Roblox Corporation,어드벤처
2001,85,2001,2,(-),리니지W,NCSOFT,롤플레잉
2002,85,2002,3,(-),언디셈버,LINE Games,롤플레잉
2003,85,2003,4,(-),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
2004,85,2004,5,(+4),리니지M,NCSOFT Corporation,롤플레잉
2005,85,2005,6,(+2),뮤오리진3,Webzen Inc.,롤플레잉
2006,85,2006,7,(-1),원신,miHoYo Limited,어드벤처
2007,85,2007,8,(-1),전략적 팀 전투,"Riot Games, Inc",전략
2008,85,2008,9,(-4),트라하 인피니티,MOAI GAMES Corporation.,롤플레잉
2009,85,2009,10,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
2010,85,2010,11,(-),브롤스타즈,Supercell,액션
2011,85,2011,12,(-),바람의나라 연,NEXON Company,롤플레잉
2012,85,2012,13,(+2),리니지2M,NCSOFT Corporation,롤플레잉
2013,85,2013,14,(+3),검은사막 모바일,PEARL ABYSS,롤플레잉
2014,85,2014,15,(-2),제2의 나라,Netmarble,롤플레잉
2015,85,2015,16,(-2),냥코 대전쟁,PONOS Corporation,캐주얼 게임
2016,85,2016,17,(-1),블루 아카이브,NEXON Company,롤플레잉
2017,85,2017,18,(+1),포켓몬고,"Niantic, Inc.",어드벤처
2018,85,2018,19,(-1),피파 모바일,NEXON Company,스포츠
2019,85,2019,20,(+1),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
2020,84,2020,1,(-),ROBLOX,Roblox Corporation,어드벤처
2021,84,2021,2,(-),리니지W,NCSOFT,롤플레잉
2022,84,2022,3,(-),언디셈버,LINE Games,롤플레잉
2023,84,2023,4,(-),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
2024,84,2024,5,(-),리니지M,NCSOFT Corporation,롤플레잉
2025,84,2025,6,(-),뮤오리진3,Webzen Inc.,롤플레잉
2026,84,2026,7,(-),원신,miHoYo Limited,어드벤처
2027,84,2027,8,(-),전략적 팀 전투,"Riot Games, Inc",전략
2028,84,2028,9,(+1),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
2029,84,2029,10,(+1),브롤스타즈,Supercell,액션
2030,84,2030,11,(+1),바람의나라 연,NEXON Company,롤플레잉
2031,84,2031,12,(+1),리니지2M,NCSOFT Corporation,롤플레잉
2032,84,2032,13,(+1),검은사막 모바일,PEARL ABYSS,롤플레잉
2033,84,2033,14,(+1),제2의 나라,Netmarble,롤플레잉
2034,84,2034,15,(+3),포켓몬고,"Niantic, Inc.",어드벤처
2035,84,2035,16,(-7),트라하 인피니티,MOAI GAMES Corporation.,롤플레잉
2036,84,2036,17,(-1),냥코 대전쟁,PONOS Corporation,캐주얼 게임
2037,84,2037,18,(+2),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
2038,84,2038,19,(-2),블루 아카이브,NEXON Company,롤플레잉
2039,84,2039,20,(-1),피파 모바일,NEXON Company,스포츠
2040,83,2040,1,(NEW),던전앤파이터 모바일,NEXON Company,롤플레잉
2041,83,2041,2,(-1),ROBLOX,Roblox Corporation,어드벤처
2042,83,2042,3,(-1),리니지W,NCSOFT,롤플레잉
2043,83,2043,4,(+1),리니지M,NCSOFT Corporation,롤플레잉
2044,83,2044,5,(-2),언디셈버,LINE Games,롤플레잉
2045,83,2045,6,(-2),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
2046,83,2046,7,(-),원신,miHoYo Limited,어드벤처
2047,83,2047,8,(-2),뮤오리진3,Webzen Inc.,롤플레잉
2048,83,2048,9,(+2),바람의나라 연,NEXON Company,롤플레잉
2049,83,2049,10,(-2),전략적 팀 전투,"Riot Games, Inc",전략
2050,83,2050,11,(-2),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
2051,83,2051,12,(-2),브롤스타즈,Supercell,액션
2052,83,2052,13,(-1),리니지2M,NCSOFT Corporation,롤플레잉
2053,83,2053,14,(-),제2의 나라,Netmarble,롤플레잉
2054,83,2054,15,(-2),검은사막 모바일,PEARL ABYSS,롤플레잉
2055,83,2055,16,(-1),포켓몬고,"Niantic, Inc.",어드벤처
2056,83,2056,17,(+1),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
2057,83,2057,18,(+2),피파 모바일,NEXON Company,스포츠
2058,83,2058,19,(-2),냥코 대전쟁,PONOS Corporation,캐주얼 게임
2059,83,2059,20,(-1),블루 아카이브,NEXON Company,롤플레잉
2060,82,2060,1,(-),던전앤파이터 모바일,NEXON Company,롤플레잉
2061,82,2061,2,(-),ROBLOX,Roblox Corporation,어드벤처
2062,82,2062,3,(+1),리니지M,NCSOFT Corporation,롤플레잉
2063,82,2063,4,(-1),리니지W,NCSOFT,롤플레잉
2064,82,2064,5,(+1),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
2065,82,2065,6,(-1),언디셈버,LINE Games,롤플레잉
2066,82,2066,7,(-),원신,miHoYo Limited,어드벤처
2067,82,2067,8,(+1),바람의나라 연,NEXON Company,롤플레잉
2068,82,2068,9,(+4),리니지2M,NCSOFT Corporation,롤플레잉
2069,82,2069,10,(+1),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
2070,82,2070,11,(+1),전략적 팀 전투,"Riot Games, Inc",전략
2071,82,2071,12,(-4),뮤오리진3,Webzen Inc.,롤플레잉
2072,82,2072,13,(-1),브롤스타즈,Supercell,액션
2073,82,2073,14,(-),제2의 나라,Netmarble,롤플레잉
2074,82,2074,15,(NEW),넷마블 프로야구 2022,Netmarble,스포츠
2075,82,2075,16,(-),포켓몬고,"Niantic, Inc.",어드벤처
2076,82,2076,17,(-2),검은사막 모바일,PEARL ABYSS,롤플레잉
2077,82,2077,18,(-1),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
2078,82,2078,19,(-1),피파 모바일,NEXON Company,스포츠
2079,82,2079,20,(-),블루 아카이브,NEXON Company,롤플레잉
2080,81,2080,1,(-),던전앤파이터 모바일,NEXON Company,롤플레잉
2081,81,2081,2,(-),ROBLOX,Roblox Corporation,어드벤처
2082,81,2082,3,(-),리니지M,NCSOFT Corporation,롤플레잉
2083,81,2083,4,(-),리니지W,NCSOFT,롤플레잉
2084,81,2084,5,(-),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
2085,81,2085,6,(-),언디셈버,LINE Games,롤플레잉
2086,81,2086,7,(+1),바람의나라 연,NEXON Company,롤플레잉
2087,81,2087,8,(-1),원신,miHoYo Limited,어드벤처
2088,81,2088,9,(-),리니지2M,NCSOFT Corporation,롤플레잉
2089,81,2089,10,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
2090,81,2090,11,(-),전략적 팀 전투,"Riot Games, Inc",전략
2091,81,2091,12,(+3),넷마블 프로야구 2022,Netmarble,스포츠
2092,81,2092,13,(-),브롤스타즈,Supercell,액션
2093,81,2093,14,(-),제2의 나라,Netmarble,롤플레잉
2094,81,2094,15,(+1),포켓몬고,"Niantic, Inc.",어드벤처
2095,81,2095,16,(-4),뮤오리진3,Webzen Inc.,롤플레잉
2096,81,2096,17,(+2),피파 모바일,NEXON Company,스포츠
2097,81,2097,18,(-),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
2098,81,2098,19,(-2),검은사막 모바일,PEARL ABYSS,롤플레잉
2099,81,2099,20,(NEW),컴투스프로야구V22,Com2uS,스포츠
2100,80,2100,1,(-),던전앤파이터 모바일,NEXON Company,롤플레잉
2101,80,2101,2,(-),ROBLOX,Roblox Corporation,어드벤처
2102,80,2102,3,(-),리니지M,NCSOFT Corporation,롤플레잉
2103,80,2103,4,(-),리니지W,NCSOFT,롤플레잉
2104,80,2104,5,(-),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
2105,80,2105,6,(-),언디셈버,LINE Games,롤플레잉
2106,80,2106,7,(-),바람의나라 연,NEXON Company,롤플레잉
2107,80,2107,8,(-),원신,miHoYo Limited,어드벤처
2108,80,2108,9,(+1),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
2109,80,2109,10,(-1),리니지2M,NCSOFT Corporation,롤플레잉
2110,80,2110,11,(+1),넷마블 프로야구 2022,Netmarble,스포츠
2111,80,2111,12,(-1),전략적 팀 전투,"Riot Games, Inc",전략
2112,80,2112,13,(NEW),에곤 : 인페르나 벨룸,주식회사 아이톡시,롤플레잉
2113,80,2113,14,(-1),브롤스타즈,Supercell,액션
2114,80,2114,15,(-1),제2의 나라,Netmarble,롤플레잉
2115,80,2115,16,(-1),포켓몬고,"Niantic, Inc.",어드벤처
2116,80,2116,17,(+3),컴투스프로야구V22,Com2uS,스포츠
2117,80,2117,18,(-1),피파 모바일,NEXON Company,스포츠
2118,80,2118,19,(-),검은사막 모바일,PEARL ABYSS,롤플레잉
2119,80,2119,20,(-2),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
2120,79,2120,1,(-),던전앤파이터 모바일,NEXON Company,롤플레잉
2121,79,2121,2,(-),ROBLOX,Roblox Corporation,어드벤처
2122,79,2122,3,(+2),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
2123,79,2123,4,(-),리니지W,NCSOFT,롤플레잉
2124,79,2124,5,(+2),바람의나라 연,NEXON Company,롤플레잉
2125,79,2125,6,(-),언디셈버,LINE Games,롤플레잉
2126,79,2126,7,(NEW),신의 탑M: 위대한 여정,NGELGAMES,롤플레잉
2127,79,2127,8,(-5),리니지M,NCSOFT Corporation,롤플레잉
2128,79,2128,9,(-1),원신,miHoYo Limited,어드벤처
2129,79,2129,10,(-1),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
2130,79,2130,11,(+2),에곤 : 인페르나 벨룸,주식회사 아이톡시,롤플레잉
2131,79,2131,12,(-1),넷마블 프로야구 2022,Netmarble,스포츠
2132,79,2132,13,(-3),리니지2M,NCSOFT Corporation,롤플레잉
2133,79,2133,14,(-2),전략적 팀 전투,"Riot Games, Inc",전략
2134,79,2134,15,(-1),브롤스타즈,Supercell,액션
2135,79,2135,16,(+1),컴투스프로야구V22,Com2uS,스포츠
2136,79,2136,17,(-1),포켓몬고,"Niantic, Inc.",어드벤처
2137,79,2137,18,(-3),제2의 나라,Netmarble,롤플레잉
2138,79,2138,19,(-),검은사막 모바일,PEARL ABYSS,롤플레잉
2139,79,2139,20,(-2),피파 모바일,NEXON Company,스포츠
2140,78,2140,1,(-),던전앤파이터 모바일,NEXON Company,롤플레잉
2141,78,2141,2,(-),ROBLOX,Roblox Corporation,어드벤처
2142,78,2142,3,(+4),신의 탑M: 위대한 여정,NGELGAMES,롤플레잉
2143,78,2143,4,(-1),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
2144,78,2144,5,(-1),리니지W,NCSOFT,롤플레잉
2145,78,2145,6,(-1),바람의나라 연,NEXON Company,롤플레잉
2146,78,2146,7,(-1),언디셈버,LINE Games,롤플레잉
2147,78,2147,8,(-),리니지M,NCSOFT Corporation,롤플레잉
2148,78,2148,9,(-),원신,miHoYo Limited,어드벤처
2149,78,2149,10,(+1),에곤 : 인페르나 벨룸,주식회사 아이톡시,롤플레잉
2150,78,2150,11,(-1),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
2151,78,2151,12,(+1),리니지2M,NCSOFT Corporation,롤플레잉
2152,78,2152,13,(+2),브롤스타즈,Supercell,액션
2153,78,2153,14,(+2),컴투스프로야구V22,Com2uS,스포츠
2154,78,2154,15,(-1),전략적 팀 전투,"Riot Games, Inc",전략
2155,78,2155,16,(+1),포켓몬고,"Niantic, Inc.",어드벤처
2156,78,2156,17,(+1),제2의 나라,Netmarble,롤플레잉
2157,78,2157,18,(+3),세븐나이츠2,Netmarble,롤플레잉
2158,78,2158,19,(-7),넷마블 프로야구 2022,Netmarble,스포츠
2159,78,2159,20,(-1),검은사막 모바일,PEARL ABYSS,롤플레잉
2160,77,2160,1,(-),던전앤파이터 모바일,NEXON Company,롤플레잉
2161,77,2161,2,(-),ROBLOX,Roblox Corporation,어드벤처
2162,77,2162,3,(-),신의 탑M: 위대한 여정,NGELGAMES,롤플레잉
2163,77,2163,4,(+1),리니지W,NCSOFT,롤플레잉
2164,77,2164,5,(-1),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
2165,77,2165,6,(-),바람의나라 연,NEXON Company,롤플레잉
2166,77,2166,7,(-),언디셈버,LINE Games,롤플레잉
2167,77,2167,8,(-),리니지M,NCSOFT Corporation,롤플레잉
2168,77,2168,9,(-),원신,miHoYo Limited,어드벤처
2169,77,2169,10,(+1),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
2170,77,2170,11,(-1),에곤 : 인페르나 벨룸,주식회사 아이톡시,롤플레잉
2171,77,2171,12,(+1),브롤스타즈,Supercell,액션
2172,77,2172,13,(-1),리니지2M,NCSOFT Corporation,롤플레잉
2173,77,2173,14,(+1),전략적 팀 전투,"Riot Games, Inc",전략
2174,77,2174,15,(+1),포켓몬고,"Niantic, Inc.",어드벤처
2175,77,2175,16,(+2),세븐나이츠2,Netmarble,롤플레잉
2176,77,2176,17,(+3),검은사막 모바일,PEARL ABYSS,롤플레잉
2177,77,2177,18,(-1),제2의 나라,Netmarble,롤플레잉
2178,77,2178,19,(-3),블루 아카이브,NEXON Company,롤플레잉
2179,77,2179,20,(-6),컴투스프로야구V22,Com2uS,스포츠
2180,76,2180,1,(-),던전앤파이터 모바일,NEXON Company,롤플레잉
2181,76,2181,2,(-),ROBLOX,Roblox Corporation,어드벤처
2182,76,2182,3,(-),신의 탑M: 위대한 여정,NGELGAMES,롤플레잉
2183,76,2183,4,(-),리니지W,NCSOFT,롤플레잉
2184,76,2184,5,(-),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
2185,76,2185,6,(-),바람의나라 연,NEXON Company,롤플레잉
2186,76,2186,7,(+1),리니지M,NCSOFT Corporation,롤플레잉
2187,76,2187,8,(-1),언디셈버,LINE Games,롤플레잉
2188,76,2188,9,(-),원신,miHoYo Limited,어드벤처
2189,76,2189,10,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
2190,76,2190,11,(+2),리니지2M,NCSOFT Corporation,롤플레잉
2191,76,2191,12,(-),브롤스타즈,Supercell,액션
2192,76,2192,13,(+1),전략적 팀 전투,"Riot Games, Inc",전략
2193,76,2193,14,(+8),카트라이더 러쉬플러스,NEXON Company,자동차 경주
2194,76,2194,15,(-),포켓몬고,"Niantic, Inc.",어드벤처
2195,76,2195,16,(-),세븐나이츠2,Netmarble,롤플레잉
2196,76,2196,17,(+1),제2의 나라,Netmarble,롤플레잉
2197,76,2197,18,(-1),검은사막 모바일,PEARL ABYSS,롤플레잉
2198,76,2198,19,(-),블루 아카이브,NEXON Company,롤플레잉
2199,76,2199,20,(-9),에곤 : 인페르나 벨룸,주식회사 아이톡시,롤플레잉
2200,75,2200,1,(-),던전앤파이터 모바일,NEXON Company,롤플레잉
2201,75,2201,2,(-),ROBLOX,Roblox Corporation,어드벤처
2202,75,2202,3,(+1),리니지W,NCSOFT,롤플레잉
2203,75,2203,4,(+1),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
2204,75,2204,5,(-2),신의 탑M: 위대한 여정,NGELGAMES,롤플레잉
2205,75,2205,6,(+1),리니지M,NCSOFT Corporation,롤플레잉
2206,75,2206,7,(+2),원신,miHoYo Limited,어드벤처
2207,75,2207,8,(-2),바람의나라 연,NEXON Company,롤플레잉
2208,75,2208,9,(-1),언디셈버,LINE Games,롤플레잉
2209,75,2209,10,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
2210,75,2210,11,(+3),카트라이더 러쉬플러스,NEXON Company,자동차 경주
2211,75,2211,12,(-1),리니지2M,NCSOFT Corporation,롤플레잉
2212,75,2212,13,(-1),브롤스타즈,Supercell,액션
2213,75,2213,14,(+1),포켓몬고,"Niantic, Inc.",어드벤처
2214,75,2214,15,(-2),전략적 팀 전투,"Riot Games, Inc",전략
2215,75,2215,16,(-),세븐나이츠2,Netmarble,롤플레잉
2216,75,2216,17,(-),제2의 나라,Netmarble,롤플레잉
2217,75,2217,18,(NEW),프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠,Nuverse,음악
2218,75,2218,19,(-1),검은사막 모바일,PEARL ABYSS,롤플레잉
2219,75,2219,20,(-1),블루 아카이브,NEXON Company,롤플레잉
2220,74,2220,1,(-),던전앤파이터 모바일,NEXON Company,롤플레잉
2221,74,2221,2,(-),ROBLOX,Roblox Corporation,어드벤처
2222,74,2222,3,(-),리니지W,NCSOFT,롤플레잉
2223,74,2223,4,(-),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
2224,74,2224,5,(+1),리니지M,NCSOFT Corporation,롤플레잉
2225,74,2225,6,(-1),신의 탑M: 위대한 여정,NGELGAMES,롤플레잉
2226,74,2226,7,(-),원신,miHoYo Limited,어드벤처
2227,74,2227,8,(+3),카트라이더 러쉬플러스,NEXON Company,자동차 경주
2228,74,2228,9,(NEW),열혈강호W,RogueWave Inc.,롤플레잉
2229,74,2229,10,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
2230,74,2230,11,(-3),바람의나라 연,NEXON Company,롤플레잉
2231,74,2231,12,(-),리니지2M,NCSOFT Corporation,롤플레잉
2232,74,2232,13,(+5),프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠,Nuverse,음악
2233,74,2233,14,(-5),언디셈버,LINE Games,롤플레잉
2234,74,2234,15,(-),전략적 팀 전투,"Riot Games, Inc",전략
2235,74,2235,16,(-2),포켓몬고,"Niantic, Inc.",어드벤처
2236,74,2236,17,(-4),브롤스타즈,Supercell,액션
2237,74,2237,18,(-1),제2의 나라,Netmarble,롤플레잉
2238,74,2238,19,(-3),세븐나이츠2,Netmarble,롤플레잉
2239,74,2239,20,(-),블루 아카이브,NEXON Company,롤플레잉
2240,73,2240,1,(NEW),디아블로 이모탈,"Blizzard Entertainment, Inc.",롤플레잉
2241,73,2241,2,(-1),던전앤파이터 모바일,NEXON Company,롤플레잉
2242,73,2242,3,(-1),ROBLOX,Roblox Corporation,어드벤처
2243,73,2243,4,(+1),리니지M,NCSOFT Corporation,롤플레잉
2244,73,2244,5,(-2),리니지W,NCSOFT,롤플레잉
2245,73,2245,6,(-2),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
2246,73,2246,7,(-1),신의 탑M: 위대한 여정,NGELGAMES,롤플레잉
2247,73,2247,8,(-1),원신,miHoYo Limited,어드벤처
2248,73,2248,9,(-1),카트라이더 러쉬플러스,NEXON Company,자동차 경주
2249,73,2249,10,(+2),리니지2M,NCSOFT Corporation,롤플레잉
2250,73,2250,11,(+2),프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠,Nuverse,음악
2251,73,2251,12,(-3),열혈강호W,RogueWave Inc.,롤플레잉
2252,73,2252,13,(-2),바람의나라 연,NEXON Company,롤플레잉
2253,73,2253,14,(+2),포켓몬고,"Niantic, Inc.",어드벤처
2254,73,2254,15,(-5),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
2255,73,2255,16,(-1),전략적 팀 전투,"Riot Games, Inc",전략
2256,73,2256,17,(-3),언디셈버,LINE Games,롤플레잉
2257,73,2257,18,(-3),피파 모바일,NEXON Company,스포츠
2258,73,2258,19,(-2),브롤스타즈,Supercell,액션
2259,73,2259,20,(-2),제2의 나라,Netmarble,롤플레잉
2260,72,2260,1,(-),디아블로 이모탈,"Blizzard Entertainment, Inc.",롤플레잉
2261,72,2261,2,(-),던전앤파이터 모바일,NEXON Company,롤플레잉
2262,72,2262,3,(+1),리니지M,NCSOFT Corporation,롤플레잉
2263,72,2263,4,(-1),ROBLOX,Roblox Corporation,어드벤처
2264,72,2264,5,(+1),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
2265,72,2265,6,(-1),리니지W,NCSOFT,롤플레잉
2266,72,2266,7,(+1),원신,miHoYo Limited,어드벤처
2267,72,2267,8,(+8),전략적 팀 전투,"Riot Games, Inc",전략
2268,72,2268,9,(+2),프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠,Nuverse,음악
2269,72,2269,10,(-3),신의 탑M: 위대한 여정,NGELGAMES,롤플레잉
2270,72,2270,11,(+3),포켓몬고,"Niantic, Inc.",어드벤처
2271,72,2271,12,(-2),리니지2M,NCSOFT Corporation,롤플레잉
2272,72,2272,13,(-4),카트라이더 러쉬플러스,NEXON Company,자동차 경주
2273,72,2273,14,(+4),피파 모바일,NEXON Company,스포츠
2274,72,2274,15,(-2),바람의나라 연,NEXON Company,롤플레잉
2275,72,2275,16,(-1),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
2276,72,2276,17,(-5),열혈강호W,RogueWave Inc.,롤플레잉
2277,72,2277,18,(-1),언디셈버,LINE Games,롤플레잉
2278,72,2278,19,(+1),제2의 나라,Netmarble,롤플레잉
2279,72,2279,20,(-1),브롤스타즈,Supercell,액션
2280,71,2280,1,(-),디아블로 이모탈,"Blizzard Entertainment, Inc.",롤플레잉
2281,71,2281,2,(-),던전앤파이터 모바일,NEXON Company,롤플레잉
2282,71,2282,3,(-),리니지M,NCSOFT Corporation,롤플레잉
2283,71,2283,4,(-),ROBLOX,Roblox Corporation,어드벤처
2284,71,2284,5,(-),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
2285,71,2285,6,(-),리니지W,NCSOFT,롤플레잉
2286,71,2286,7,(+1),전략적 팀 전투,"Riot Games, Inc",전략
2287,71,2287,8,(-1),원신,miHoYo Limited,어드벤처
2288,71,2288,9,(+2),포켓몬고,"Niantic, Inc.",어드벤처
2289,71,2289,10,(NEW),우마무스메 프리티 더비,Kakao Games Corp.,시뮬레이션
2290,71,2290,11,(-2),프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠,Nuverse,음악
2291,71,2291,12,(+2),피파 모바일,NEXON Company,스포츠
2292,71,2292,13,(-1),리니지2M,NCSOFT Corporation,롤플레잉
2293,71,2293,14,(-4),신의 탑M: 위대한 여정,NGELGAMES,롤플레잉
2294,71,2294,15,(-),바람의나라 연,NEXON Company,롤플레잉
2295,71,2295,16,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
2296,71,2296,17,(-4),카트라이더 러쉬플러스,NEXON Company,자동차 경주
2297,71,2297,18,(-1),열혈강호W,RogueWave Inc.,롤플레잉
2298,71,2298,19,(-),제2의 나라,Netmarble,롤플레잉
2299,71,2299,20,(-2),언디셈버,LINE Games,롤플레잉
2300,70,2300,1,(-),디아블로 이모탈,"Blizzard Entertainment, Inc.",롤플레잉
2301,70,2301,2,(-),던전앤파이터 모바일,NEXON Company,롤플레잉
2302,70,2302,3,(-),리니지M,NCSOFT Corporation,롤플레잉
2303,70,2303,4,(-),ROBLOX,Roblox Corporation,어드벤처
2304,70,2304,5,(+5),우마무스메 프리티 더비,Kakao Games Corp.,시뮬레이션
2305,70,2305,6,(NEW),미르M,"Wemade Co., Ltd",롤플레잉
2306,70,2306,7,(-2),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
2307,70,2307,8,(NEW),천애명월도M,Level Infinite,롤플레잉
2308,70,2308,9,(-3),리니지W,NCSOFT,롤플레잉
2309,70,2309,10,(-3),전략적 팀 전투,"Riot Games, Inc",전략
2310,70,2310,11,(-3),포켓몬고,"Niantic, Inc.",어드벤처
2311,70,2311,12,(-4),원신,miHoYo Limited,어드벤처
2312,70,2312,13,(-1),피파 모바일,NEXON Company,스포츠
2313,70,2313,14,(+1),바람의나라 연,NEXON Company,롤플레잉
2314,70,2314,15,(-2),리니지2M,NCSOFT Corporation,롤플레잉
2315,70,2315,16,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
2316,70,2316,17,(NEW),헌터W,4399 KOREA,롤플레잉
2317,70,2317,18,(+1),제2의 나라,Netmarble,롤플레잉
2318,70,2318,19,(-8),프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠,Nuverse,음악
2319,70,2319,20,(-6),신의 탑M: 위대한 여정,NGELGAMES,롤플레잉
2320,69,2320,1,(-),디아블로 이모탈,"Blizzard Entertainment, Inc.",롤플레잉
2321,69,2321,2,(-),던전앤파이터 모바일,NEXON Company,롤플레잉
